time,microjax,vbmicrolensing,relative_difference
-7.507507507507504840e-01,1.020593326482210195e+01,1.020621037398203512e+01,2.715103351578858882e-05
-7.357357357357354743e-01,1.032882418552880743e+01,1.032912952758273661e+01,2.956125713341093509e-05
-7.207207207207204647e-01,1.044341412228021326e+01,1.044355011984594483e+01,1.302215857356153879e-05
-7.057057057057054550e-01,1.054831791575602296e+01,1.054846364784720514e+01,1.381548024881560171e-05
-6.906906906906904453e-01,1.064214054307213431e+01,1.064231202578957891e+01,1.611329540320272622e-05
-6.756756756756754356e-01,1.072351284529974613e+01,1.072369134829730086e+01,1.664566722009141669e-05
-6.606606606606604259e-01,1.079113202052879572e+01,1.079132613924445394e+01,1.798840227358852918e-05
-6.456456456456454163e-01,1.084380519963293921e+01,1.084403563894777633e+01,2.125032806139759526e-05
-6.306306306306304066e-01,1.088049390344736800e+01,1.088073547994139467e+01,2.220222102375520476e-05
-6.156156156156153969e-01,1.090035674236211349e+01,1.090061999728666819e+01,2.415045425124711552e-05
-6.006006006006003872e-01,1.090278734633127655e+01,1.090309476356769558e+01,2.819541085217853194e-05
-5.855855855855853775e-01,1.088744465394091421e+01,1.088777024944600136e+01,2.990470019366157965e-05
-5.705705705705703679e-01,1.085427295147230353e+01,1.085449767194695525e+01,2.070298243579710856e-05
-5.555555555555553582e-01,1.080350976236019633e+01,1.080376607802007172e+01,2.372465842229311257e-05
-5.405405405405403485e-01,1.073568064534912914e+01,1.073594460439613307e+01,2.458647624689225223e-05
-5.255255255255253388e-01,1.065158105635963537e+01,1.065185759002107169e+01,2.596107384080890916e-05
-5.105105105105103291e-01,1.055224655154783520e+01,1.055254946906745772e+01,2.870562422004874532e-05
-4.954954954954953195e-01,1.043891357764790051e+01,1.043922550165026664e+01,2.987999467171355839e-05
-4.804804804804803098e-01,1.031297378758487682e+01,1.031328567702638388e+01,3.024152062439420947e-05
-4.654654654654653001e-01,1.017592515148827381e+01,1.017625295579994926e+01,3.221267327957079017e-05
-4.504504504504502904e-01,1.002932309074877182e+01,1.002965427686967281e+01,3.302069161693580595e-05
-4.354354354354352807e-01,9.874734490248149754e+00,9.875062620423269877e+00,3.322816145403421835e-05
-4.204204204204202711e-01,9.713696832842074969e+00,9.714024429396875604e+00,3.372408183463619917e-05
-4.054054054054052614e-01,9.547683967147834849e+00,9.548007285552237988e+00,3.386239607214950611e-05
-3.903903903903902517e-01,9.378079272106445430e+00,9.378401709945478615e+00,3.438089442162096129e-05
-3.753753753753752420e-01,9.206156316180500454e+00,9.206468246267029087e+00,3.388162302684447367e-05
-3.603603603603602323e-01,9.033066573028776247e+00,9.033369257470456049e+00,3.350736951547574966e-05
-3.453453453453452227e-01,8.859833388883128436e+00,8.860124562572224249e+00,3.286338550202976688e-05
-3.303303303303302130e-01,8.687351181600064365e+00,8.687629297102510861e+00,3.201281879502539747e-05
-3.153153153153152033e-01,8.516388776577251463e+00,8.516654667279766500e+00,3.122008733506191451e-05
-3.003003003003001936e-01,8.347595811698377943e+00,8.347853423786212090e+00,3.085968029818445479e-05
-2.852852852852851839e-01,8.181511247471396686e+00,8.181756026737687648e+00,2.991769315670524644e-05
-2.702702702702701743e-01,8.018573151413978195e+00,8.018807334571457446e+00,2.920423795065105543e-05
-2.552552552552551646e-01,7.859129008841101438e+00,7.859352643560258755e+00,2.845459789115807364e-05
-2.402402402402401549e-01,7.703446525286722135e+00,7.703657884193217065e+00,2.743617508360634126e-05
-2.252252252252251452e-01,7.551723126635319083e+00,7.551924693948787848e+00,2.669085321127163363e-05
-2.102102102102101355e-01,7.404096231946029505e+00,7.404286137964629866e+00,2.564811989458910176e-05
-1.951951951951951258e-01,7.260651765842537131e+00,7.260831434772518023e+00,2.474495264005820003e-05
-1.801801801801801162e-01,7.121432294184915968e+00,7.121602161449439805e+00,2.385239454168904108e-05
-1.651651651651651065e-01,6.986444220220886514e+00,6.986604743356291003e+00,2.297584324591050235e-05
-1.501501501501500968e-01,6.855664143739219618e+00,6.855815950220897292e+00,2.214273002366451084e-05
-1.351351351351350871e-01,6.729044418220500035e+00,6.729186069393586322e+00,2.105026843150632518e-05
-1.201201201201200774e-01,6.606517960460455363e+00,6.606726101839997867e+00,3.150446625667369365e-05
-1.051051051051050678e-01,6.488002377348073502e+00,6.488199236704463857e+00,3.034113922961861084e-05
-9.009009009009005808e-02,6.373403478521051824e+00,6.373581242991992468e+00,2.789083000018296868e-05
-7.507507507507504840e-02,6.262618244856692939e+00,6.262796894768037248e+00,2.852557960063391163e-05
-6.006006006006003872e-02,6.155537318009730363e+00,6.155699080661250377e+00,2.627851839415088332e-05
-4.504504504504502904e-02,6.052047073404919431e+00,6.052199222636795994e+00,2.513949496366315911e-05
-3.003003003003001936e-02,5.952031333555907189e+00,5.952175397151405534e+00,2.420351987061586399e-05
-1.501501501501500968e-02,5.855372772859166908e+00,5.855504093714620772e+00,2.242690865758703101e-05
0.000000000000000000e+00,5.761954058330022832e+00,5.762083206429021054e+00,2.241343874627242712e-05
1.501501501501500968e-02,5.671658767779334198e+00,5.671776642615007802e+00,2.078270057180121242e-05
3.003003003003001936e-02,5.584372119164978443e+00,5.584484016034201304e+00,2.003710081389465172e-05
4.504504504504502904e-02,5.499981541650720729e+00,5.500087604542416742e+00,1.928385497140397835e-05
6.006006006006003872e-02,5.418377114513874382e+00,5.418477973280410254e+00,1.861385559436180446e-05
7.507507507507504840e-02,5.339451895910949375e+00,5.339549614346781325e+00,1.830087608314226103e-05
9.009009009009005808e-02,5.263102160693775566e+00,5.263208328960944371e+00,2.017177746596328952e-05
1.051051051051050678e-01,5.189227563257190035e+00,5.189328974918692161e+00,1.954234583937039651e-05
1.201201201201200774e-01,5.117731239025019363e+00,5.117824906798325024e+00,1.830226219369804965e-05
1.351351351351350871e-01,5.048519856151226115e+00,5.048609216699298408e+00,1.770003266973296701e-05
1.501501501501500968e-01,4.981503627010892110e+00,4.981588961550004413e+00,1.712998398120572113e-05
1.651651651651651065e-01,4.916596287326747472e+00,4.916677713775224667e+00,1.656127434366098464e-05
1.801801801801801162e-01,5.387119624603319501e+00,5.387198158112942892e+00,1.457780228579895549e-05
1.951951951951951258e-01,7.850096158363728094e+00,7.851233057045112318e+00,1.448051119007422464e-04
2.102102102102101355e-01,1.050126664813712019e+01,1.050125439086323631e+01,1.167219974647995720e-06
2.252252252252251452e-01,1.316444386288922530e+01,1.316434253540080768e+01,7.697117280649595886e-06
2.402402402402401549e-01,1.574796090999068454e+01,1.574777628990196909e+01,1.172356562074310294e-05
2.552552552552551646e-01,1.818613998187237968e+01,1.818575389682158772e+01,2.123008223813257207e-05
2.702702702702701743e-01,2.042685128075996914e+01,2.042614722664096405e+01,3.446827789857623742e-05
2.852852852852851839e-01,2.242573061803510726e+01,2.242511369271460708e+01,2.751046567494535745e-05
3.003003003003001936e-01,2.414300459889965111e+01,2.414288228544661408e+01,5.066232423738741762e-06
3.153153153153152033e-01,2.554133061591829801e+01,2.554097612640153869e+01,1.387924701878883683e-05
3.303303303303302130e-01,2.658388934702334794e+01,2.658336313881622459e+01,1.979464390474330719e-05
3.453453453453452227e-01,2.723222582597315622e+01,2.723201192378600055e+01,7.854806606075015978e-06
3.603603603603602323e-01,2.744302648791155619e+01,2.744265788840357345e+01,1.343162566401759816e-05
3.753753753753752420e-01,2.716196885329067356e+01,2.716190928747506561e+01,2.192990742201645183e-06
3.903903903903902517e-01,2.630840158043497112e+01,2.630811061812183382e+01,1.105979510884661707e-05
4.054054054054052614e-01,2.471684792169405398e+01,2.471788540939808954e+01,4.197315777024713607e-05
4.204204204204202711e-01,2.186067546175760512e+01,2.186197919186284011e+01,5.963458723445526154e-05
4.354354354354352807e-01,2.005907400526149331e+01,2.006014976307849551e+01,5.362660945743155471e-05
4.504504504504502904e-01,1.880710501595251571e+01,1.880806424934811005e+01,5.100117603158368668e-05
4.654654654654653001e-01,1.782154671463900186e+01,1.782237764436634464e+01,4.662283248191827499e-05
4.804804804804803098e-01,1.700423130345107126e+01,1.700499483763222841e+01,4.490058294328005332e-05
4.954954954954953195e-01,1.630525832724822166e+01,1.630584487168071561e+01,3.597142234025767438e-05
5.105105105105103291e-01,1.569486967430789548e+01,1.569546576266768945e+01,3.797837979499708210e-05
5.255255255255253388e-01,1.515359531299743701e+01,1.515424466127263869e+01,4.284926696882015437e-05
5.405405405405403485e-01,1.466788575795103888e+01,1.466842634430844328e+01,3.685373909343374045e-05
5.555555555555553582e-01,1.422788284512535739e+01,1.422833925694765078e+01,3.207765952519901884e-05
5.705705705705703679e-01,1.382616735446788603e+01,1.382668658183424526e+01,3.755255196435870242e-05
5.855855855855853775e-01,1.345700437805578176e+01,1.345745165197787507e+01,3.323615299985710567e-05
6.006006006006003872e-01,1.311586354479132233e+01,1.311625655519594957e+01,2.996361065166555987e-05
6.156156156156153969e-01,1.279910072921638076e+01,1.279955802988770941e+01,3.572784859139898484e-05
6.306306306306304066e-01,1.250373944358224243e+01,1.250414342701530579e+01,3.230796538934047019e-05
6.456456456456454163e-01,1.222731629711182322e+01,1.222767524121761618e+01,2.935505717252059283e-05
6.606606606606604259e-01,1.196776904762678484e+01,1.196809036289576333e+01,2.684766401619567515e-05
6.756756756756754356e-01,1.172335378771063574e+01,1.172364264310925108e+01,2.463870721828243787e-05
6.906906906906904453e-01,1.149258255672320495e+01,1.149284345918686512e+01,2.270129795004032321e-05
7.057057057057054550e-01,1.127417558271702092e+01,1.127441221752733114e+01,2.098866049463278904e-05
7.207207207207204647e-01,1.106702420169985324e+01,1.106741085671133540e+01,3.493635652350364382e-05
7.357357357357354743e-01,1.087016170044339347e+01,1.087051527711484766e+01,3.252621080424397448e-05
7.507507507507504840e-01,1.068274012721277622e+01,1.068306684166967457e+01,3.058245930129324653e-05
7.657657657657654937e-01,1.050401165833326012e+01,1.050431225402621394e+01,2.861640873619348654e-05
7.807807807807805034e-01,1.033331348494658108e+01,1.033359098914774421e+01,2.685457567021555164e-05
7.957957957957955131e-01,1.017005544915884663e+01,1.017031562464316963e+01,2.558184956350635791e-05
8.108108108108105228e-01,1.001370985006866299e+01,1.001394969428814363e+01,2.395101101990253494e-05
8.258258258258255324e-01,9.863802978507601793e+00,9.864024978659079679e+00,2.250604108953346944e-05
8.408408408408405421e-01,9.719908038205682388e+00,9.720225478407302333e+00,3.265769938414628194e-05
8.558558558558555518e-01,9.581639191954556267e+00,9.581936336587126846e+00,3.101091701433853783e-05
8.708708708708705615e-01,9.448646523719027357e+00,9.448925204710112880e+00,2.949340639786261813e-05
8.858858858858855712e-01,9.320611752184255749e+00,9.320873722708306275e+00,2.810579049175299432e-05
9.009009009009005808e-01,9.197244566822352141e+00,9.197491755343154551e+00,2.687564472768456266e-05
9.159159159159155905e-01,9.078279479684780995e+00,9.078512785175487210e+00,2.569864648835267230e-05
9.309309309309306002e-01,8.963473109870966127e+00,8.963693703087187714e+00,2.460963343109468014e-05
9.459459459459456099e-01,8.852601829999272809e+00,8.852810848692364232e+00,2.361043251277606124e-05
9.609609609609606196e-01,8.745459719215480376e+00,8.745658079071771951e+00,2.268095259363576394e-05
9.759759759759756292e-01,8.641856775865212725e+00,8.642045417426665210e+00,2.182834645512157499e-05
9.909909909909906389e-01,8.541617352411153163e+00,8.541797238839196282e+00,2.105955257579550746e-05
1.006006006006005649e+00,8.444578778015390697e+00,8.444750514632636040e+00,2.033649389023007076e-05
1.021021021021020658e+00,8.350590145568702383e+00,8.350754197335064077e+00,1.964514371816233952e-05
1.036036036036035668e+00,8.259511238178218306e+00,8.259667828565699921e+00,1.895843643252254781e-05
1.051051051051050678e+00,8.171211577297320616e+00,8.171362800043738162e+00,1.850642911323627265e-05
1.066066066066065687e+00,8.085569576315689844e+00,8.085714010041831656e+00,1.786282893043671834e-05
1.081081081081080697e+00,8.002471785977720131e+00,8.002610746498241667e+00,1.736439830993179197e-05
1.096096096096095707e+00,7.921812220206586375e+00,7.921946219092037111e+00,1.691489461614836416e-05
1.111111111111110716e+00,7.843491752533868322e+00,7.843622542502536987e+00,1.667468927271152190e-05
1.126126126126125726e+00,7.767417574185037310e+00,7.767544031840998286e+00,1.628026251831938943e-05
1.141141141141140736e+00,7.693502707028383902e+00,7.693625687666569846e+00,1.598474414775468241e-05
1.156156156156155745e+00,7.621665565465229442e+00,7.621785898729768860e+00,1.578806675210765129e-05
1.171171171171170755e+00,7.551829559660010460e+00,7.551945509263871870e+00,1.535360705650955302e-05
1.186186186186185765e+00,7.483922738686806575e+00,7.484035551273274578e+00,1.507376410696097203e-05
1.201201201201200774e+00,7.417877466824225330e+00,7.417987388365073542e+00,1.481824315590257609e-05
1.216216216216215784e+00,7.353630130568111767e+00,7.353737394396929083e+00,1.458630123222033257e-05
1.231231231231230794e+00,7.291120872947194798e+00,7.291227047116068505e+00,1.456190682139061553e-05
1.246246246246245803e+00,7.230293352618978986e+00,7.230397281605104531e+00,1.437389704573382097e-05
1.261261261261260813e+00,7.171094524733459430e+00,7.171196220449463254e+00,1.418113699271369894e-05
1.276276276276275823e+00,7.113474442503524564e+00,7.113693308627061285e+00,3.076687650721361466e-05
1.291291291291290833e+00,7.057386076509310158e+00,7.057601149563042853e+00,3.047395980233465724e-05
1.306306306306305842e+00,7.002785151732060953e+00,7.002996819529073491e+00,3.022531674186479497e-05
1.321321321321320852e+00,6.949629997909396728e+00,6.949839019064971701e+00,3.007568304842474913e-05
1.336336336336335862e+00,6.897881415736755173e+00,6.898087759029412069e+00,2.991311503493103666e-05
1.351351351351350871e+00,6.847505819557949458e+00,6.847707261647109078e+00,2.941745046372886208e-05
1.366366366366365881e+00,6.798462066313430974e+00,6.798662908463946941e+00,2.954141913197820597e-05
1.381381381381380891e+00,6.750720955648597865e+00,6.750920139069352288e+00,2.950463294650696133e-05
1.396396396396395900e+00,6.704252071910315358e+00,6.704449933555569174e+00,2.951198789083719763e-05
1.411411411411411798e+00,6.659026974901741447e+00,6.659223849886748425e+00,2.956425394985432307e-05
1.426426426426426808e+00,6.615019131343014003e+00,6.615215354794450775e+00,2.966244345991806699e-05
1.441441441441441818e+00,6.572203855369012082e+00,6.572399884820752547e+00,2.982616018133703130e-05
1.456456456456456827e+00,6.530558257777887121e+00,6.530754039838674530e+00,2.997847715487454470e-05
1.471471471471471837e+00,6.490061203801804623e+00,6.490257357032046315e+00,3.022271990942912767e-05
1.486486486486486847e+00,6.450693279331861874e+00,6.450890117300017934e+00,3.051330352507166123e-05
1.501501501501501856e+00,6.412436765507378844e+00,6.412526719960460753e+00,1.402792643372613894e-05
1.516516516516516866e+00,6.375275621782179769e+00,6.375366092486043357e+00,1.419066804182676677e-05
1.531531531531531876e+00,6.339195477603992934e+00,6.339286768242416770e+00,1.440077437120674776e-05
1.546546546546546885e+00,6.304183633009993848e+00,6.304275822956325825e+00,1.462339988302510366e-05
1.561561561561561895e+00,6.270229068475087431e+00,6.270323382869565698e+00,1.504139240026012134e-05
1.576576576576576905e+00,6.237322464577921721e+00,6.237417082585672290e+00,1.516942133222644226e-05
1.591591591591591914e+00,6.205456232091331792e+00,6.205552470023390832e+00,1.550835844575129574e-05
1.606606606606606924e+00,6.174624553356114376e+00,6.174722635568012485e+00,1.588447249972499032e-05
1.621621621621621934e+00,6.144823435901766828e+00,6.144923691979610858e+00,1.631526815782669218e-05
1.636636636636636943e+00,6.116050779591433617e+00,6.116153376702520461e+00,1.677477734251303014e-05
1.651651651651651953e+00,6.088306458714625613e+00,6.088411651966811888e+00,1.727761823599648571e-05
1.666666666666666963e+00,6.061592420836420914e+00,6.061700379272286554e+00,1.780992611162364654e-05
1.681681681681681972e+00,6.035912804574789625e+00,6.036023360782902358e+00,1.831606697068738005e-05
1.696696696696696982e+00,6.011274078854902392e+00,6.011388252062204174e+00,1.899281871581243747e-05
1.711711711711711992e+00,5.987685206757999090e+00,5.987803418789344079e+00,1.974213631897914391e-05
1.726726726726727001e+00,5.965157837717388389e+00,5.965280603188717556e+00,2.057999941587714115e-05
1.741741741741742011e+00,5.943706532650997687e+00,5.943834250557365806e+00,2.148746095269101489e-05
1.756756756756757021e+00,5.923349027500798947e+00,5.923482267947836277e+00,2.249360106272269859e-05
1.771771771771772030e+00,5.904106541929510676e+00,5.904245864393489640e+00,2.359699565005758096e-05
1.786786786786787040e+00,5.886004141471517848e+00,5.886149637619034536e+00,2.471839087929505969e-05
1.801801801801802050e+00,5.869071163310227490e+00,5.869224169831397830e+00,2.606929242144375965e-05
1.816816816816817060e+00,5.853341718320431930e+00,5.853503083122953754e+00,2.756721919000558495e-05
1.831831831831832069e+00,5.838855285135353235e+00,5.839025953567685612e+00,2.922892168823079838e-05
1.846846846846847079e+00,5.825657416169097047e+00,5.825838501847159456e+00,3.108319566445132999e-05
1.861861861861862089e+00,5.813800580699014731e+00,5.813928385564150148e+00,2.198253171689445269e-05
1.876876876876877098e+00,5.803345177248381503e+00,5.803481796360422607e+00,2.354088749391477234e-05
1.891891891891892108e+00,5.794360756731934181e+00,5.794507322096493773e+00,2.529384405136340911e-05
1.906906906906907118e+00,5.786927510799711349e+00,5.787085365693286576e+00,2.727709781352357702e-05
1.921921921921922127e+00,5.781138096696295747e+00,5.781308591078896164e+00,2.949062135577846884e-05
1.936936936936937137e+00,5.777099894176568995e+00,5.777285118307666778e+00,3.206075644610744139e-05
1.951951951951952147e+00,5.774937824000395459e+00,5.775140014417450729e+00,3.501047880233350697e-05
1.966966966966967156e+00,5.774797905609236892e+00,5.774920685202350690e+00,2.126082760381590542e-05
1.981981981981982166e+00,5.776851802684143777e+00,5.776986670822013004e+00,2.334575887986871929e-05
1.996996996996997176e+00,5.781302710478966489e+00,5.781451719912252152e+00,2.577370537791578127e-05
2.012012012012012185e+00,5.788393100585951245e+00,5.788558801313251401e+00,2.862555827584628538e-05
2.027027027027027195e+00,5.798415091196656768e+00,5.798600649406729701e+00,3.200051551953634607e-05
2.042042042042042205e+00,5.811724620077949766e+00,5.811934073849227111e+00,3.603856627001022860e-05
2.057057057057057214e+00,5.828761286363447702e+00,5.828941285926765303e+00,3.088031848119434768e-05
2.072072072072072224e+00,5.850076926349227158e+00,5.850284026113402369e+00,3.539995037006722059e-05
2.087087087087087234e+00,5.876378197906281464e+00,5.876619158706015256e+00,4.100330363876244903e-05
2.102102102102102243e+00,5.908592761184942255e+00,5.908799101633348982e+00,3.492087729800963343e-05
2.117117117117117253e+00,5.947977716935513470e+00,5.948223001223170492e+00,4.123656554345428080e-05
2.132132132132132263e+00,5.996309960637469239e+00,5.996540787262328642e+00,3.849329689372224555e-05
2.147147147147147273e+00,6.056253276848166500e+00,6.056495245596941857e+00,3.995194233022259211e-05
2.162162162162162282e+00,6.132170495084746875e+00,6.132429401394578150e+00,4.221920757414621600e-05
2.177177177177177292e+00,6.232374421505514128e+00,6.232658045731284346e+00,4.550614259424531823e-05
2.192192192192192302e+00,6.379280088782085301e+00,6.379649203463426232e+00,5.785814698722688829e-05
2.207207207207207311e+00,6.628652878242105473e+00,6.628685513735045554e+00,4.923373249863486562e-06
2.222222222222222321e+00,6.773622920707466299e+00,6.773623357051908656e+00,6.441817316308303230e-08
2.237237237237237331e+00,6.858088461676222991e+00,6.858079868187498818e+00,1.253045880091882426e-06
2.252252252252252340e+00,6.898956103718418831e+00,6.898764175754622308e+00,2.782062973989528213e-05
2.267267267267267350e+00,6.903902900852695090e+00,6.903754281544371096e+00,2.152731720497267913e-05
2.282282282282282360e+00,6.877753062328351596e+00,6.877603700959571853e+00,2.171706531431934767e-05
2.297297297297297369e+00,6.824039395077722503e+00,6.823880579832395377e+00,2.327345027058299779e-05
2.312312312312312379e+00,6.745592893784052357e+00,6.745371026987621477e+00,3.289171129997322065e-05
2.327327327327327389e+00,6.644818953012594953e+00,6.644675844901732020e+00,2.153725993612398356e-05
2.342342342342342398e+00,6.523845828783684020e+00,6.523688740544291598e+00,2.407966499323140050e-05
2.357357357357357408e+00,6.384612812342826516e+00,6.384481426664577519e+00,2.057891149941613195e-05
2.372372372372372418e+00,6.228927003832575693e+00,6.228838908083987214e+00,1.414320548154580542e-05
2.387387387387387427e+00,6.058502631042649078e+00,6.058444791857505507e+00,9.546870051750978473e-06
2.402402402402402437e+00,5.874990344055579961e+00,5.874890175313190355e+00,1.705031743580905779e-05
2.417417417417417447e+00,5.680000847475445092e+00,5.679921340232496618e+00,1.399794789151408508e-05
2.432432432432432456e+00,5.475125747954107780e+00,5.475045355519309709e+00,1.468342809562823655e-05
2.447447447447447466e+00,5.261957850984024354e+00,5.261903804657277028e+00,1.027124948568798034e-05
2.462462462462462476e+00,5.042113058834658545e+00,5.042075962189325189e+00,7.357415003571024257e-06
2.477477477477477485e+00,4.817256485483921047e+00,4.817233673252896864e+00,4.735545869581765171e-06
2.492492492492492495e+00,4.589136666681508103e+00,4.589159304326370759e+00,4.932852263662746503e-06
2.507507507507507505e+00,4.359634550191807456e+00,4.359659039964316030e+00,5.617359588004383545e-06
2.522522522522522515e+00,4.130840340333055138e+00,4.130849234145981264e+00,2.153022882706065242e-06
2.537537537537537524e+00,3.905187375340832379e+00,3.905215837174818461e+00,7.288159009073468898e-06
2.552552552552552534e+00,3.685720339278542923e+00,3.685739202240723156e+00,5.117823357866756393e-06
2.567567567567567544e+00,3.476765708577757241e+00,3.476801501056578036e+00,1.029465697420982263e-05
2.582582582582582553e+00,3.286674136972188798e+00,3.286698277898101761e+00,7.345038659405561630e-06
2.597597597597597563e+00,3.236465120437505227e+00,3.236612603035786240e+00,4.556696039021810739e-05
2.612612612612612573e+00,3.225057962075537077e+00,3.225205340339976079e+00,4.569577713258609524e-05
2.627627627627627582e+00,3.213798777019008401e+00,3.213946079960287694e+00,4.583242456921139636e-05
2.642642642642642592e+00,3.202685899814110115e+00,3.202833156896732980e+00,4.597713193575904753e-05
2.657657657657657602e+00,3.191717715589803550e+00,3.191864956795487096e+00,4.613014888680333828e-05
2.672672672672672611e+00,3.180892659452675630e+00,3.181039915197709345e+00,4.629169987153773229e-05
2.687687687687687621e+00,3.170209215579384399e+00,3.170356516833069627e+00,4.646204706099430577e-05
2.702702702702702631e+00,3.159665916714137879e+00,3.159813294959632035e+00,4.664144103996472463e-05
2.717717717717717640e+00,3.149261343483864550e+00,3.149408830750007215e+00,4.683014307403914490e-05
2.732732732732732650e+00,3.138994123805979530e+00,3.139141752722857781e+00,4.702843277153668323e-05
2.747747747747747660e+00,3.128862932464956170e+00,3.129010736216510935e+00,4.723657539554621172e-05
2.762762762762762669e+00,3.118866490539317304e+00,3.119014502910205877e+00,4.745485176502686758e-05
2.777777777777777679e+00,3.109003564950276743e+00,3.109151820386063747e+00,4.768356270508357592e-05
2.792792792792792689e+00,3.099272968224943803e+00,3.099421476234184958e+00,4.791475131081337661e-05
2.807807807807807698e+00,3.089673557948543259e+00,3.089822381113033423e+00,4.816560505220818906e-05
2.822822822822822708e+00,3.080204236522491090e+00,3.080353411206063097e+00,4.842778202959494645e-05
2.837837837837837718e+00,3.070863951068580455e+00,3.071013514209190109e+00,4.870155729294077177e-05
2.852852852852852727e+00,3.061651692907385591e+00,3.061801682186871432e+00,4.898726144101911965e-05
2.867867867867867737e+00,3.052566497650218480e+00,3.052716951395847200e+00,4.928519349293935620e-05
2.882882882882882747e+00,3.043607444960616082e+00,3.043758402151154119e+00,4.959565464570019966e-05
2.897897897897897757e+00,3.034773658337255764e+00,3.034925158736426098e+00,4.991899017154375549e-05
2.912912912912912766e+00,3.026064305386288567e+00,3.026216389357049508e+00,5.025548447090822090e-05
2.927927927927927776e+00,3.017478597315130351e+00,3.017631306138810032e+00,5.060552737805433402e-05
2.942942942942942786e+00,3.009015788761358667e+00,3.009169165170793026e+00,5.096968665291134852e-05
2.957957957957957795e+00,3.000675178556109657e+00,3.000829266592754063e+00,5.134848502039681463e-05
2.972972972972972805e+00,2.992456109434980860e+00,2.992610954729727268e+00,5.174254090785853646e-05
2.987987987987987815e+00,2.984357968597638244e+00,2.984513618271534607e+00,5.215244217465048285e-05
3.003003003003003712e+00,2.976380187739217753e+00,2.976536690499394844e+00,5.257881103116292037e-05
3.018018018018018722e+00,2.968522243241498160e+00,2.968679649560679756e+00,5.302233240453897462e-05
3.033033033033033732e+00,2.960783656846616374e+00,2.960830322494733657e+00,1.576100047434121556e-05
3.048048048048048742e+00,2.953163995568386824e+00,2.953210988560269534e+00,1.591250745874417716e-05
3.063063063063063751e+00,2.945662872523293618e+00,2.945710216871816112e+00,1.607230346397429437e-05
3.078078078078078761e+00,2.938279947096327671e+00,2.938327667690772582e+00,1.624073277110534355e-05
3.093093093093093771e+00,2.931014925643206759e+00,2.931063048193523812e+00,1.641812186425413878e-05
3.108108108108108780e+00,2.923867562024191180e+00,2.923916113042630105e+00,1.660479184828685353e-05
3.123123123123123790e+00,2.916837658101604003e+00,2.916886665012265567e+00,1.680110209607961765e-05
3.138138138138138800e+00,2.909925064719158350e+00,2.909974555669980312e+00,1.700734830328009620e-05
3.153153153153153809e+00,2.903129682090990649e+00,2.903179686109578661e+00,1.722388001929723827e-05
3.168168168168168819e+00,2.896451460885008267e+00,2.896502007740743068e+00,1.745099972301669187e-05
3.183183183183183829e+00,2.889890402891552856e+00,2.889941523137213863e+00,1.768902424209362257e-05
3.198198198198198838e+00,2.883446561896018334e+00,2.883498286937920874e+00,1.793829465300911813e-05
3.213213213213213848e+00,2.877120044958463296e+00,2.877172406808258920e+00,1.819906574653627689e-05
3.228228228228228858e+00,2.870911012979603161e+00,2.870964044457128939e+00,1.847166202870561869e-05
3.243243243243243867e+00,2.864819682192370376e+00,2.864873416712666376e+00,1.875633317078936624e-05
3.258258258258258877e+00,2.858846325000237165e+00,2.858900796656323351e+00,1.905335650327357285e-05
3.273273273273273887e+00,2.852991271343841007e+00,2.853046514811588885e+00,1.936297479241300986e-05
3.288288288288288896e+00,2.847254909853838445e+00,2.847310960392409829e+00,1.968542928787065464e-05
3.303303303303303906e+00,2.841637689481083751e+00,2.841694582604378461e+00,2.002084377504363141e-05
3.318318318318318916e+00,2.836140120141079191e+00,2.836197892000861920e+00,2.036947419842158541e-05
3.333333333333333925e+00,2.830762774941544269e+00,2.830821461890336899e+00,2.073142004280293377e-05
3.348348348348348935e+00,2.825506291117493074e+00,2.825565929791070907e+00,2.110680658661642743e-05
3.363363363363363945e+00,2.820371371832283369e+00,2.820431998932019013e+00,2.149567859058503329e-05
3.378378378378378954e+00,2.815358787487034053e+00,2.815420439792222673e+00,2.189808112395805171e-05
3.393393393393393964e+00,2.810469377548897363e+00,2.810532138555955406e+00,2.233064913119604551e-05
3.408408408408408974e+00,2.805704052082771849e+00,2.805767911656834368e+00,2.276010563710861758e-05
3.423423423423423984e+00,2.801063793239498168e+00,2.801128787273176268e+00,2.320280094703203495e-05
3.438438438438438993e+00,2.796549656991661248e+00,2.796615820836570343e+00,2.365853915869755588e-05
3.453453453453454003e+00,2.792162775062861702e+00,2.792229817542613013e+00,2.401037311832525707e-05
3.468468468468469013e+00,2.787904355977016913e+00,2.787972617015993748e+00,2.448411385399344777e-05
3.483483483483484022e+00,2.783775687104782293e+00,2.783845218824005929e+00,2.497686248986547315e-05
3.498498498498499032e+00,2.779778136093805863e+00,2.779848968908046114e+00,2.548081389762528053e-05
3.513513513513514042e+00,2.775913152099247494e+00,2.775985314576693508e+00,2.599526628152132584e-05
3.528528528528529051e+00,2.772182267499590846e+00,2.772255785772357761e+00,2.651929635938424926e-05
3.543543543543544061e+00,2.768587098539323499e+00,2.768661996211680076e+00,2.705193788879210067e-05
3.558558558558559071e+00,2.765129347080641953e+00,2.765205644332634716e+00,2.759189073302242964e-05
3.573573573573574080e+00,2.761810799298840990e+00,2.761888514000384376e+00,2.813824712671752443e-05
3.588588588588589090e+00,2.758633323098810042e+00,2.758712474916969803e+00,2.869157945216598148e-05
