param,param_base
2848.21731291686,0.20132835444611707
60.92118127590017,-0.022140708019265154
0.13613607872987205,-0.11218213477942607
-2.3363333369101613,0.05386813731071638
-0.06089551895147005,-0.9378449786464027
3.9428735993326285,-0.7311563821036973
-3.9901949523078306,-0.03168470464551143
2847.9749794490294,-0.12293534595784283
62.033494479807786,0.023486626882924133
0.13315047529790316,-0.20009543468667002
-2.247041154741875,0.9358233730337462
-0.05951881914116875,0.7889590471123871
3.9317096348698866,0.2806852459365352
-3.9507070689379473,0.15838249400004112
2848.212640466198,0.19507620052341657
61.93569010417948,0.06876704076665807
0.13370204352361525,-0.13785532420449254
-2.3348897040536,0.2201547940337103
-0.060789861697061305,-0.11160955711496523
3.9176162614195342,-0.3347687857962677
-4.047662432420734,-0.18145947472105683
2848.128770506087,0.08285074581511997
61.18747143008649,-0.018172549271264993
0.13755124563348706,-0.01848903835861726
-2.322392192256811,0.17583380107889002
-0.05988690248305932,-0.2587486221183307
3.9503503353343796,0.07622556174958639
-3.961938482867925,0.06574455256985434
2848.060188061026,-0.008918656147333337
62.66293075250675,0.09996275459972814
0.1312591459030146,-0.22196292378328708
-2.2806617917657324,0.766077904335438
-0.060782070908991126,0.29665263156649924
3.921066779626687,-0.5082154445978276
-3.8384683738273497,0.6162638456226337
2848.151245064056,0.11292370023312048
58.85117723516838,-0.2248534330048796
0.14529307357565693,0.16320532584073
-2.336219495333823,-0.3114184597196933
-0.057202777017479,0.24755311492906817
3.948538230826806,-0.08667728141711595
-3.8518828029189742,0.4301778081828085
2848.1961522835,0.17301354783871492
57.25263552562437,-0.3595410136856302
0.14768893766996094,0.1291044230664764
-2.2429493164945455,0.27806342328173095
-0.054754653401663196,0.9719920785973055
3.931019404015808,-0.5051517637699083
-3.98635261922352,-0.1306690219968183
2847.966196690326,-0.13468745705693652
59.18760167529497,-0.2365143718344983
0.1445844120203964,0.12784169851120653
-2.2942660690532963,0.053138300902230595
-0.05679985449447935,0.7084841184585213
3.959542080120854,-0.028001500760740594
-3.886210598403458,0.3061803524460558
2847.9660200037733,-0.13492387935498873
59.54670619060359,-0.20399930259567078
0.14491227258993472,0.18610070671275047
-2.340225921608366,-0.30046818997263736
-0.05711082406909502,0.7731464333663829
3.9535550661069356,-0.17215000424303617
-3.850528978002104,0.4818711661484383
2847.996769125701,-0.0937788235366912
59.71598022996592,-0.18164776276166694
0.13956031940465763,-0.09156639084926255
-2.2654712486132738,0.42104646685749825
-0.057878378636868365,0.6324188512962188
3.934359888746871,-0.803714981774508
-3.818226658318898,0.6117721922115846
2847.9984434109433,-0.09153848119785601
59.32757305332436,-0.21647811959973218
0.1422640680491809,0.018178421646975806
-2.2563684693515094,0.427776127052216
-0.0569366523411079,0.7837965352047302
3.9476822195850723,-0.17849540440260825
-3.801285614369635,0.6265293471022628
2848.030358136976,-0.04883374357555803
61.176953156653155,-0.04154770538113939
0.1340131444389833,-0.2365877992389085
-2.2466302831786273,0.832745044433538
-0.059009491233037725,0.8692640811605421
3.925704396339586,0.8127732842459374
-3.8756361535869424,0.42129447495932437
2847.9929750641822,-0.0988556147806966
64.79192210059941,0.27765729201981126
0.1281971904700073,-0.17058153982876434
-2.301485235407599,0.8764763531899522
-0.06225856737211609,0.18842029954545025
3.9344763458085783,-0.09420655578548631
-4.2012176126945056,-0.7045684153378418
2848.049934378178,-0.022638994377196298
63.55483477474815,0.17848393439278087
0.12939481061230954,-0.23007780225166563
-2.28438578865571,0.865099932910155
-0.06168656563476532,0.04791164979422824
3.9298865962940974,-0.2410475712814365
-4.149253083897577,-0.5425883418649425
2848.1610083947844,0.12598790378096436
63.49434714612259,0.19830665436434902
0.12961189242871554,-0.2049223889727506
-2.322170513556062,0.5573810579014229
-0.06275944249601707,-0.8538979759296302
3.942520268687921,-0.11230623739334222
-3.967441438866556,0.10783058242103238
2848.169421789302,0.13724577279764283
63.526128526249416,0.20310470801571356
0.12840126361981707,-0.26819548296118856
-2.3034832062216632,0.7355600119223238
-0.062456494421966824,-0.4441629002658908
3.918762887608283,-0.8499670088695648
-3.8636051184102977,0.5362768979098742
2848.043019816772,-0.03189129158713144
63.475190607602656,0.16968826978072937
0.12977818713245973,-0.2185026525031627
-2.314018492013382,0.5920715548420334
-0.06214458849767087,-0.24597577705468
3.929264287586729,-0.9771947459399178
-3.8515774011634436,0.5931327698399012
2848.046688276386,-0.026982566845829448
61.29741448868879,-0.026906499690236174
0.13651039717600877,-0.07950514880679005
-2.312260426368302,0.26411347932514917
-0.05912060763009526,0.7367083508953953
3.9320511089085817,0.8510195346432585
-3.901167282889078,0.34120292418254583
2848.1418666406576,0.10037453687380493
57.981730219698754,-0.30581157367035905
0.1456359148093565,0.0845277410181744
-2.276890247040562,0.08197926641905062
-0.05633770385164474,0.3745759110085476
3.942067918664478,-0.8488741858126796
-3.7095229765687523,0.9348971803018831
2848.111756123564,0.06008399103540141
64.28171714491661,0.25846592542889746
0.12771039419654878,-0.23360552752272945
-2.3151458882127622,0.7253458271803577
-0.06248422953152847,-0.02415062170171811
3.92522970085826,0.47656169141273086
-4.206244639567922,-0.7332221063418941
2848.1408576664226,0.09902443974503128
62.450966443785006,0.09912592578825263
0.13448612046826675,-0.04920249735792759
-2.284452526396214,0.7021552107643976
