t0,u0,tE,log_q,log_s,alpha,log_rho
2848.1943733687044,0.13146484469209163,61.47233283014372,-2.407748119815863,0.05329281528474061,3.8812267241810634,-3.8722371794389745
2848.1670712407918,0.1183157154204741,61.63352475991932,-2.165143975419077,0.03742643429373027,3.996805904213012,-4.036975575575928
2847.9444035371034,0.12385551803821,61.363228718668054,-2.5455995093182273,0.06051187053754237,3.8615157840011785,-3.9601272879680183
2848.0533485594783,0.11855281675557816,61.483610867111146,-2.244729073188905,0.01880130508449951,3.927240739800348,-3.9460762487806376
2847.946951517113,0.11395067036526751,61.59785850915867,-2.1953790077882447,0.04455133188059024,3.9964991517458337,-4.069301925582406
2848.096749539563,0.12049211022707565,61.63702634434603,-2.229552685011893,0.007921695140622687,3.679502274244103,-4.039034433481065
2848.151999362758,0.13394326808936285,61.62480212224542,-2.260871833472198,0.03743804610924362,3.8175440516367076,-4.019664629153903
2848.0643930459073,0.12054872592152488,61.445702887098975,-2.4104733644821468,0.05738308484537691,4.067279008178398,-4.015353927103988
2847.9536209747175,0.14053122216799838,61.579430033036644,-2.4799558075258266,0.030362955460253582,3.975435317152752,-3.9263287232824524
2848.110608980512,0.1168254532621965,61.31075965250925,-2.394928300534606,0.0734854092873154,3.729695272638687,-4.014678059595866
2847.926344650134,0.12534909895580834,61.519921436503466,-2.3624621141152016,0.015190367702877183,4.125787681429778,-4.08727750753779
2848.2177205056223,0.15566184931269345,61.587953809470136,-2.3479115498801897,0.05553963512110971,3.8506954851175075,-4.080030381853146
2848.005829583917,0.12983863213782887,61.44270132574262,-2.2955986151219183,0.005714057200279177,3.949280561795554,-4.03160483049253
2848.025539408351,0.1207733704601502,61.54566877341082,-2.2903378409741224,0.039298360650152464,3.6657942504999523,-3.977009699480698
2848.0895416087797,0.1431831605287181,61.446502001188335,-2.5147700822407306,0.05890295920321964,3.837932976618103,-4.085045054867314
2848.1163359628526,0.11529941749692822,61.56586161073235,-2.3360593996290526,0.06033358330870309,4.087435736229051,-4.10585386341115
2848.15959589205,0.11006126446501396,61.57338891216628,-2.2962301269306487,0.022689890985695738,4.1037162002541745,-3.9030785047478096
2848.0374235471268,0.13496941656144634,61.56634071646854,-2.43184681934244,0.04461061129459576,3.8469169603401516,-4.0691487418886165
2848.0659561232155,0.1359205787555935,61.3382807552116,-2.5571370718437048,0.02290069160541175,3.705057630494241,-3.9469673621011188
2848.1337163527405,0.1178205911594967,61.35760889598175,-2.4475242435387226,0.05624777688905136,3.827932256518731,-3.8404887910556247
2848.081741229044,0.09511903169314463,61.6790710585925,-2.342975189661619,0.047835672735432655,4.160522336867439,-3.929952794291257
2848.208992964904,0.1221270516649994,61.50924875576974,-2.2102216859985164,0.03720026957365841,4.0998631248898265,-4.0127161243181755
2847.9528142524105,0.13225368299341064,61.39513722932577,-2.2690965364775457,0.03721362381840121,3.855569838431151,-4.007442253128371
2847.9702193088565,0.11677930447697592,61.6665864580887,-2.5084683286170404,0.059031007123533596,4.100509954673406,-4.019468907717986
2848.203191229862,0.1257000747966104,61.633220766255874,-2.2922562742381745,0.013503213757230403,4.024263907788507,-4.051464478606196
2847.8962443675105,0.11818064859723745,61.52867386376075,-2.3673195636077766,-0.008339629229666079,3.9605108479256903,-4.059072782795231
2847.9407283530445,0.12756669717443211,61.400248692875344,-2.2081990755081415,0.047265575982263996,4.102479649614665,-4.015576089845815
2848.237799448314,0.12439515988372261,61.50824067365479,-2.194616703877168,0.07634896525994461,3.9567483154559895,-4.007208205665487
2848.0995925648294,0.13010219987231747,61.66222633904293,-2.3919330289376735,0.014837389751918395,3.8912410357228038,-4.001974342153286
2848.214012696158,0.1321292230084511,61.24997612956126,-2.3506135698761867,0.023461203379600448,3.746211292975435,-4.1055934662435645
2848.0490379748453,0.11742554958296555,61.5525870100075,-2.3352819567000993,0.04014034423586166,4.043097340048022,-3.866380994248946
2848.126451277027,0.12216444757247114,61.60753593071903,-2.4147217123657687,0.033046771152347554,4.046616496887676,-3.949950503625883
2848.087448201241,0.12062974536305651,61.4059035667186,-2.3393394957981157,0.09488831142355603,4.070710213135384,-4.104980624802284
2848.148779997044,0.12221947895349655,61.49947017824966,-2.3065512678026936,0.008132148566784791,3.69139094312945,-3.9740901647687945
2848.2238663083535,0.1211572577395712,61.44113767473942,-2.4083082722175373,0.043649159110051516,3.961596766442824,-4.020762620251124
2847.911311360555,0.12591012281307512,61.65576357015106,-2.38032274660612,0.06354653291027468,3.923101155827922,-3.9139405597611248
2848.217811121694,0.11616204604656183,61.583689857022385,-2.288199655561886,0.060470351384922294,3.7401581901447742,-3.963566128343599
2848.1090452438802,0.11833718051917713,61.44649162782732,-2.563550395121465,0.058534830813941396,4.044143118730631,-4.022259006493951
2848.058981734559,0.13075618204706344,61.562618446759934,-2.510903241835976,0.05596295780195726,4.046629018016105,-3.8994499408988164
2848.1483464273756,0.12822702487441465,61.334034869619465,-2.2539568681058744,0.047471269563906904,4.073179892992332,-3.8440380474845526
2848.097017242486,0.12650833977622175,61.511445969442036,-2.1658220384023843,0.03763911128976494,4.019577048710783,-3.9041221832883446
2847.8935135146985,0.11461285457014146,61.5119349269835,-2.310934966786005,0.054423862510890486,4.093646622751485,-4.027524673392193
2848.1235934455667,0.13481287679459678,61.46345557515194,-2.338000180079232,0.03314611349439733,4.014431321632545,-4.030256341469848
2848.1302415017694,0.1140883187909561,61.67776514240369,-2.378999095960464,0.08009734895290965,3.9779650111858125,-3.9465139290918305
2847.988454825976,0.13629473785315546,61.65563402968827,-2.4410131346977035,0.04958005107295804,3.9416510953225656,-4.054686433453861
2848.0195367243296,0.13356820335548394,61.410846393529646,-2.3334940455646063,0.0427072292459586,3.979504874644409,-3.9990394050002833
2847.9573440459467,0.121751896112488,61.521917552832434,-2.2604432390715283,-0.001808769348982886,4.017061845428853,-3.9767517555903815
2847.9781931390153,0.12916761363961543,61.3853712307389,-2.4114534063039756,0.0371466727093851,4.309840138046915,-3.9309320689889535
2848.1490886492275,0.13397621380829897,61.58117856410872,-2.205836716358824,0.04352173990317265,3.885202816324322,-3.9038430047369292
2848.072588420467,0.12299088816217894,61.518315365701284,-2.510526093371581,0.07696407301196506,3.9884814092956926,-4.029017055278035
2848.1408200281157,0.128925311394071,61.50216125973544,-2.375082473832755,0.019481130771156763,3.901220141074758,-3.968478565893064
2847.931661434798,0.13700022581932672,61.51921169647807,-2.170833615271619,0.024545429703239363,3.9971222641280617,-4.046116562127196
2847.9781675857002,0.13038413529114717,61.43405283458994,-2.3057940043420206,0.05151675504169306,3.6953390489995535,-4.054939645090036
2848.0276588921174,0.13316891057808394,61.49644187121182,-2.4125357314188673,0.057813666307536926,3.977177016193781,-3.9104804697919415
2848.1052086493596,0.11122198220591832,61.68403260136697,-2.2936807358193794,0.05801628610580056,3.889562996217625,-4.041243954641014
2848.147223762292,0.13843510536331313,61.68194247717182,-2.417369494264265,0.05830007458900299,3.9420308701082187,-4.015965299722826
2847.9824875550776,0.1165956751571421,61.56458305881768,-2.3322371494270295,0.05935179791929135,3.9564014480712086,-4.027303982174092
2848.207480647716,0.1287763288210357,61.476115803425714,-2.452049647639696,0.09017204824475378,4.06335043499404,-3.8829517280891235
2847.9888963449475,0.1484745971027812,61.501677568528464,-2.3690593188474467,0.015611664800879943,3.840814168949869,-3.9648987025669813
2848.083149371972,0.12314130041325265,61.633786102285534,-2.2897159567697853,-0.011928795396018266,4.078970272653834,-4.016330239307907
2847.8997897242857,0.1262078100119997,61.74514462173466,-2.520847790404523,0.09173608048816029,3.956365683188983,-3.9547190405411685
2847.976175727764,0.1195278399306761,61.52995505608941,-2.4948071375525407,0.01428640359685407,3.747659123880923,-4.076704485715924
2847.904487566017,0.12160256951482572,61.46478981686651,-2.3513558556534915,0.025199754718487677,3.9642639588006445,-4.126335068048947
2848.020777452668,0.1312345003414378,61.429575096353005,-2.558987105938176,0.05243999454978798,4.173030501416764,-3.8572946742147556
2848.0394160282895,0.11101637012597164,61.541933556849145,-2.3258674434513438,0.08293548208063228,3.7348299313770146,-4.014283914944705
2848.052004051274,0.14298008184154315,61.63434232543003,-2.4910609236132775,0.03212066657531798,4.099888157392679,-4.0726457445271675
2848.01381199632,0.1252640990851327,61.50702955483553,-2.1045640815965116,0.017603742154950308,4.002221465055542,-3.9118191665647215
2848.1417115777585,0.1287654373013673,61.75976707240771,-2.44432939525571,-0.016876630177023677,4.157094113919298,-3.9068459541125584
2848.041630794786,0.1294177175774325,61.58197438634889,-2.2461688027986244,0.008775283374935938,4.389985302652733,-3.912168780490196
2848.0588148333895,0.1246165149482997,61.63175825523343,-2.501459455313769,0.01774285887401883,4.116987886878169,-4.0040723595080765
2848.055590063848,0.11468286086323069,61.40833751090607,-2.3394979119693375,0.04388165150180434,3.6911425165201006,-3.955857217820326
2848.0793226210494,0.125906558206759,61.571223970340455,-2.1032244209764723,-0.004031458262015397,3.8120321822268695,-3.834702207321382
2847.959291524551,0.12836492206811156,61.48769895978836,-2.2260545906449947,0.0650358657247091,3.964274931001011,-4.008358599704405
2847.960547340481,0.15126908345444143,61.55022329972772,-2.375615609624598,0.04317959734546972,3.968589799168684,-4.016429616104626
2848.1119807853693,0.12166445025137392,61.691859899150536,-2.1215854059209254,0.04733076063350128,4.025266471133512,-4.161982331565914
2848.0365424876913,0.12566715793505742,61.52690320710035,-2.3494019534469692,0.03099268797024579,3.901856492902439,-3.946998163028673
2848.0495470867027,0.11943208284738904,61.57176142052302,-2.1671893032994523,0.04529909923599429,3.8196085736723058,-3.910352923215533
2848.1135341589024,0.13929738067664943,61.49265343686839,-2.257127948536675,0.03822666189749868,3.9966466884281884,-4.003830811255021
2848.034494090383,0.12739558795317033,61.633646311978865,-2.299642149850499,0.037065531858428535,3.970297174949507,-3.9362502470537555
2848.020811682613,0.1139800481110761,61.411899659033345,-2.3437975168669984,0.02157909765548971,3.942712195098301,-3.9319233315695197
2848.0674477034704,0.1353649129079782,61.46508921477894,-2.2430082406257994,0.04679145028684384,4.079871113973984,-4.053118694809014
2848.1931059336293,0.12586265865981552,61.39478337763573,-2.3288532597141343,0.030368299957583833,3.930782009944911,-4.102055200390417
2848.068979593413,0.1252100348540503,61.52366985334776,-2.2015782254197336,0.02543967679689707,3.8547405644894877,-3.984339139946621
2848.0016493366998,0.1048558934861656,61.61346652834825,-2.449523321251288,0.07203244304880851,4.307321915579492,-4.015138698159981
2848.250989105054,0.12046463998778896,61.48230227939079,-2.255786378056279,0.06576992221840194,3.948000279568418,-3.918848768532368
2848.0226316257185,0.11135854476168068,61.531568000471964,-2.344374646413257,-0.006458099826674724,4.060440969082765,-4.011730283470098
2848.1466795687415,0.12985754093950216,61.542383400272364,-2.2717731190241524,0.040999249786081826,3.8361513893948245,-3.946730481069036
2848.1332775231954,0.11319225932246903,61.56372106028247,-2.379570998709531,0.007099678193565273,4.026892289940349,-4.003640497173344
2848.1890903169483,0.13363177825389003,61.516713980733336,-2.2515208391843604,0.049855731385376356,3.741548958931492,-4.0406813141610165
2848.142172896237,0.12419975207060359,61.524709593994245,-2.3060058712358917,0.06072153775886302,4.088643874377602,-3.957486393542223
2847.89943516455,0.1260433005751583,61.40589306528736,-2.460141069154058,0.04299726407812288,3.8648775761691345,-4.026927388442458
2848.2369089521894,0.1251149320014435,61.73648931960526,-2.224269604583255,0.04116320014276109,3.8181672560129183,-3.9288017412276854
2847.9728110921865,0.11820733683542618,61.540125500698686,-2.2083180618168563,0.0346836150188794,3.980173330528784,-3.9653195305882516
2848.1283094302926,0.12717948021153508,61.52030972141055,-2.4282795133615647,0.028849803113979777,3.835032370939785,-3.9972714219623704
2848.0513681090833,0.11502144150720639,61.685904319464385,-2.226386166865785,0.08080152014349762,3.982742363802139,-4.006465083335409
2847.9388872051186,0.11941841570952168,61.46902487683552,-2.4391815903488823,0.06344876656497245,4.043484059492233,-3.971928568747649
2848.1267235948317,0.11881394439048207,61.4246663972285,-2.3890480678218133,0.02928073022696942,4.147013274070978,-3.9441456276698093
2847.8714765342966,0.12458724216937435,61.494862277300534,-2.2042280173398643,0.04095226539402064,4.23850086577337,-4.047602485540111
2848.1134691697875,0.1099903925432141,61.59122785409616,-2.3128121621534365,0.034464694127703255,3.9900721009148317,-3.9216388283859973
2848.0824320161705,0.13161243506351405,61.75635398161964,-2.2279257907229644,0.06464536165707446,3.910399763443656,-3.9876564540864647
2848.0610493059494,0.13442866819723479,61.47546407499296,-2.3771801653475855,0.030851715682966407,4.012750270024405,-3.8690075461435223
2848.0928158676857,0.11751410154452525,61.498205283597514,-2.2374830115702813,0.07268927339909204,4.223531619691919,-4.070354895765448
2847.970912169027,0.12306006638749474,61.73011112473592,-2.233096454344562,0.041526448131620874,3.7805678009535106,-4.043655872746575
2848.108325447722,0.1259944565850815,61.40403866521703,-2.254797381995817,0.035186809209175274,4.3300993121200895,-4.03439262372362
2848.0218829012297,0.11728417838559875,61.470723338022836,-2.385121918493584,0.0628120112096997,4.116293573050741,-4.016201719439721
2848.0443334069428,0.12463451671951996,61.48294117573065,-2.1987415705349127,-0.018362419190841917,4.130607280294035,-3.99129593563583
2848.216033491521,0.10877739948041573,61.58693685142542,-2.339680198916297,0.02220694967540271,4.066849148723058,-4.006514976589335
2847.973091703887,0.10311125328891209,61.46912359355347,-2.6086847095014307,0.05074011707036463,3.9323668419148476,-4.028490356726676
2848.0531715990687,0.14371309102414406,61.52853661067834,-2.38616902090128,0.055891776492564604,3.840105921471706,-3.99739350688138
2848.1947845674977,0.13947481790235772,61.61788995233953,-2.326108864339666,0.04415576527929699,3.886187240723282,-4.110079817061563
2847.8990299177062,0.11748163200553807,61.81383682864021,-2.3580430562118493,-0.013817246124327887,3.9466758937199797,-3.989586347905319
2847.883601044262,0.11384792729339822,61.59484357505757,-2.261402201408238,0.07236391908404072,3.787002187976308,-3.8940547878178227
2848.033484362127,0.11480887853514019,61.757630604052814,-2.5016062496144267,0.06462205644126284,4.038274501373865,-4.102500674748242
2847.980766255196,0.1185598013854165,61.4419928910705,-2.205273038017806,0.04417445081003313,4.05431092233786,-4.088035512957264
2848.0749569030572,0.13482142916621237,61.58779292499984,-2.3282139439898457,0.032657442151752814,3.964357116666662,-3.9430902731071598
2847.950342981494,0.1268751267679011,61.58818935699516,-2.186321576221095,0.03179522994230899,3.912829115951999,-3.858093721022212
2848.267123756543,0.12202606462445241,61.426904103436826,-2.304053776808199,0.034822213107141065,3.632191754116801,-3.806622146396599
2848.1955237490142,0.12414605587422874,61.61384288530243,-2.321013695503336,0.05345764303699019,4.0059297276110515,-3.914588313632483
2848.1771769080956,0.12293732172282844,61.598736294791394,-2.3558736467117702,0.05219415881072409,3.82213252081883,-4.00243229898372
2847.995995268483,0.11820220586589403,61.63383033802225,-2.3498759302273258,0.0367638688434897,3.849982861518623,-3.8531939676513103
2848.0861914700936,0.1343325459292796,61.57161339064937,-2.247846417882312,0.05291246111167647,4.046486156780027,-3.845808563718516
2848.07886438409,0.1353829053830929,61.6197741662089,-2.289342539716635,-0.03393765458184583,3.9186709885154647,-3.8497625899256316
2847.9862457901127,0.12800532394219757,61.62436190148878,-2.4451683531325425,-0.016153901487443723,4.033496892207304,-3.9164026511477266
2847.919627132772,0.12173186521829812,61.5726189000857,-2.2427354607521046,0.06274311765050611,4.0374523456421745,-3.9395735649517745
2848.2868729000456,0.12057131878681326,61.636079013876056,-2.3831479239966575,-0.0004046067289689148,3.862681579819636,-4.0130844478325365
2848.041598532474,0.12803754233191836,61.59808327281405,-2.263615738441536,0.01605739851817989,4.043567600648852,-3.925484885635748
2847.9991408638803,0.12165348215889488,61.54881383761984,-2.521097135325924,-0.021389360524734613,3.62990389218089,-3.940020976832002
2847.993981469249,0.11099732812448761,61.5301833190603,-2.4040412525862105,0.048945005470583,4.164886019690898,-3.9514902913546797
2847.988037439357,0.12872682828321186,61.57086398336536,-2.4955173765114065,0.046820227840756456,3.935098407340186,-4.083818592676748
2848.090035975423,0.13101074086066405,61.58244958368333,-2.2771854952184998,0.05565623464553415,3.9546364931454194,-4.07896593947687
2848.084073491412,0.1443061010835483,61.547134005799485,-2.2717421317730193,-0.008997520135798243,3.9307821911084333,-4.017652840212595
2847.926225280523,0.10758937305148089,61.56696973339687,-2.4756290576542965,0.03465088972535557,4.269537784185771,-3.8717878892124142
2848.0539852001507,0.1284392947535878,61.40073196422964,-2.4143851315860307,0.04938673594888343,3.77393497697783,-4.026943107999833
2847.9183137727337,0.11414717770958639,61.51100363523573,-2.4589731752691946,0.04080979010702801,3.840525600627828,-3.9269470529138726
2848.1171331395617,0.1304957462721399,61.577736219669085,-2.2442506385979386,0.05020701261663718,3.7440980001726407,-3.974435991307411
2848.28839017365,0.12894213518640635,61.46269448276237,-2.4510632158350583,0.009076724132311753,4.135737539631233,-4.039810439558292
2848.0667939656637,0.12180245069046623,61.62319778871111,-2.4213360454398893,0.009340003839337085,3.984099476928834,-3.993003389282035
2848.087453252802,0.1351742695714397,61.45288025817401,-2.166279543636026,0.03791139630573459,3.9497220357791756,-4.0773191056621965
2848.005297379876,0.13240730120463828,61.637494922478226,-2.446281103971159,0.017117947243239895,4.04475376010528,-3.9254264338533638
2848.0570473790535,0.11286154914294545,61.621855680737674,-2.2553779017682145,0.06651097663158045,3.814590996179489,-4.051732048710561
2847.929634597424,0.10530543711934696,61.51086743203857,-2.278455865217927,0.04337730034946752,3.9743913759818823,-3.9230374016902205
2848.0176220840226,0.11767449343031897,61.44516983586894,-2.237048261310515,0.05606310581298668,3.879188994266984,-3.836651208009485
2848.2033597014406,0.1232439380801105,61.50079552176886,-2.3252545506530473,0.06016630344448426,4.240657632672977,-3.974853218908136
2848.1163182822893,0.11358954942583942,61.4712999901923,-2.4286667756260947,0.06971795711083117,4.114300815265748,-3.8760761793669647
2848.1338349602993,0.1189418793114006,61.71755917799271,-2.444458070918623,0.010916630211229905,4.029818739297813,-3.926198069966505
2847.9675995079797,0.12615352881781225,61.3606910783747,-2.257034286467348,0.06920138691208699,3.9325092532100117,-4.011557184198991
2848.069532810731,0.1317393555151469,61.49404621333883,-2.278703743583915,0.0306636398021084,3.5778746715113936,-4.03469356742745
2848.417037074013,0.1234768930856177,61.65103821722282,-2.239988328063145,0.006569152695687697,3.9337157402666927,-4.035699730777899
2848.0496981069973,0.12180098513619396,61.5215426148656,-2.2718801840652856,0.044540890741811,3.8698872937214177,-4.009202100079321
2848.12338402424,0.1194623757754517,61.674758157942826,-2.353803196603269,0.037163382056898175,4.3689595939043535,-4.110130055064651
2848.117764388232,0.1181955025904933,61.37538162572318,-2.2924246947179565,0.03735683981452209,4.0282823384166395,-4.0156518294067025
2847.9571345875975,0.14694486013169658,61.50284997665866,-2.4266896515344043,0.05354059209238482,3.9229551888852767,-3.944475172047116
2848.1449693550508,0.12428740562335099,61.430870207957575,-2.424391764846375,0.07746261996075843,3.8781489091320034,-4.010889875844136
2847.9591829520273,0.12964020395246417,61.599828712157624,-2.36738295129681,0.04597478176202008,3.95388990119818,-3.969504875185556
2848.019324436261,0.11834664745971116,61.60660577477437,-2.297275080015626,0.08414641447165006,4.083850490281447,-4.011275425574008
2848.2447304497164,0.11545553733752427,61.48464422875961,-2.374515618537983,0.024453190838063965,4.005239589685691,-3.922280846792455
2848.0995117341436,0.12447150582956061,61.54876156605026,-2.2954271216330975,0.09372829122909387,4.051479891817535,-4.014503606871008
2848.024222984132,0.12380544918125339,61.47320449836644,-2.2416422531754816,-0.022397845847376086,4.018606343606569,-3.943426112603344
2847.914082391213,0.1405217116342718,61.56897151077919,-2.430067632276096,0.06821963087629412,4.022570002976199,-4.072245836107427
2848.1044952495386,0.1284898901991226,61.37840078206497,-2.5104206377906757,0.050244475386630794,4.1689466431893365,-3.859987523557096
2847.9690893614015,0.13548561055681693,61.805362079436904,-2.428656605056974,0.06485876095914334,3.906367426055025,-4.000703515491657
2848.0696057405194,0.12725661999412174,61.41042585086808,-2.2976852841184585,0.048553280601397186,4.050470134001252,-3.901054391892032
2848.013195742687,0.12938520565723205,61.6351126376888,-2.430344268482983,0.03413880593903995,4.058521740392146,-3.9902415301355925
2848.255158495853,0.13102438990940876,61.61586403323567,-2.474828053455156,0.0653269898237363,4.0963215996731925,-3.8631117284049954
2848.064748926116,0.10760178607802588,61.51273955102712,-2.4001517887118515,0.04496161860444747,3.9752031592848383,-4.006969180213143
2848.191910871191,0.1152313648926678,61.378356007279564,-2.308829056092523,0.03914189243330568,3.757585878225258,-3.9046010664802644
2848.1469476466514,0.13609272177944837,61.557499290147504,-2.4473768439070755,0.05626609564940199,3.968091117611665,-4.055677963522829
2848.164362195864,0.13494388934593002,61.27576176899743,-2.496341503444525,0.03198998565578093,3.8564208312587116,-3.965804065015456
2848.1234178843324,0.1362726143238191,61.639190372189184,-2.4244441155931646,0.0017004733403301886,3.9914923715508976,-3.9411831637981614
2848.0624305579026,0.12481649028301657,61.337092483364266,-2.3526673798972597,0.0019284055752996077,4.123486942147861,-3.9655261322109085
2847.950802260195,0.12151932833135859,61.480561495522444,-2.2912389941947047,0.03768644004436539,4.07636946191766,-4.003186478509603
2848.1052013479134,0.13749849495268698,61.69867113603067,-2.268574540394033,0.0484722523491784,4.108951462409045,-4.0149104325006055
2848.1931520940375,0.10962139678259993,61.48803721784347,-2.236045236010319,0.01615711147647292,3.866809626583612,-4.117395048039027
2847.9512683177836,0.13453045313289738,61.49399600014553,-2.361818323307331,0.05181787584533859,3.953456721985019,-3.9672855450808
2848.161411919465,0.12110707998273702,61.57899223972141,-2.1649279200479095,0.03745789688250456,3.826310767750783,-3.942442582918763
2847.976189150014,0.12897801317722835,61.42974842530068,-2.306745828930825,0.03425936367218474,3.885522076067394,-3.952039229890589
2848.0594833988334,0.10930650496404788,61.572089591172,-2.3649411275578567,0.018947568000048154,4.115958901076629,-4.078260038177371
2848.2339015361904,0.10589772544467443,61.532298542539856,-2.251669561715765,-0.007669564569899534,3.936372004907966,-4.004466022259951
2848.1181405124016,0.13050039726198595,61.450455665563965,-2.251091992893806,0.043300946986077116,3.8762469198325378,-3.97607844431805
2848.196680976727,0.13268908678703048,61.40201713041278,-2.3749142660798928,0.05260223116675222,3.8619129042609157,-4.13649961589757
2847.9738548437135,0.1345549582570842,61.67853398378266,-2.3558309106216524,0.05568513508612005,3.8437233230508547,-3.923952531583305
2847.8798070612565,0.12904942721142598,61.55927075067992,-2.5596309601941,0.040785009174851394,3.9212452575390597,-3.9111606681304587
2848.203595116982,0.11807401418405414,61.57720820916616,-2.374178244358711,0.004384761920899649,3.7107538075967517,-4.0306540183238315
2847.946684049297,0.11059277980966399,61.689648979408005,-2.2209181036333256,0.033098676673080196,4.04585751505148,-4.0465308770213575
2848.022475676679,0.11401552715094772,61.54622726717796,-2.5084706143139788,0.0068151546448042,3.877688963553716,-3.9700331116939784
2848.1774575859663,0.1149924488537431,61.42317376721303,-2.282103829109472,0.02331816188985736,4.0393804530754505,-4.027994407516432
2848.1977446787514,0.13105118510424138,61.54902732803449,-2.3071603137955745,0.015300820456107478,3.8912819799757448,-3.9149478859823166
2847.94257642772,0.11708469508360188,61.75842015676425,-2.2983022975853142,0.03714769669685836,3.8339948265195907,-3.9989757820864535
2848.2006144416205,0.12087396088524359,61.58046734371965,-2.337043122241714,0.10524479304743717,4.13707951916789,-3.9282303158778955
2847.988111461609,0.1249468250405807,61.59668960613161,-2.2954410156920138,0.024071296278153853,4.090573090163405,-4.051365514071275
2848.064638622345,0.13751662242073773,61.55609900596079,-2.2172086598657326,0.03575886467686307,3.8718239442064757,-4.0713835747773
2848.1596160236763,0.12522866105119485,61.36076178057474,-2.4576589420815793,0.049730133880611316,3.7365788996739133,-3.97900898291014
2848.0887309404393,0.12234638861511737,61.438799100478654,-2.370909249173118,0.04287385866600457,3.6878406365973855,-3.949049267802922
2848.0049960063143,0.12018258692192202,61.56805777894775,-2.240167017929008,0.0618502509205372,3.860395566150117,-3.9656477773535133
2848.0741654855183,0.11364286722533615,61.41087323135598,-2.2689282592654547,0.05108197430695394,3.578915741442765,-3.998603804979626
2848.058399317579,0.12668707022913558,61.53104567294329,-2.2960614911180777,0.04202273123719158,4.166258202507229,-3.9796107985936082
2847.947948502491,0.14973800263937648,61.507981475344366,-2.4249712399367036,0.040695827170977306,4.090123274516886,-3.8858030619413833
2848.1839620519218,0.1395537357546823,61.37416363240565,-2.313662236087462,0.08261844289472309,4.025948848809998,-3.8652947024238653
