time,magnification
-8.517034068136268843e-01,4.871494725858521946e+00
-8.216432865731464474e-01,4.932637541353023458e+00
-7.915831663326655665e-01,4.994751149598587681e+00
-7.615230460921846856e-01,5.057685153978936476e+00
-7.314629258517038046e-01,5.121276136428642545e+00
-7.014028056112229237e-01,5.185346427920452861e+00
-6.713426853707420427e-01,5.249703138033427585e+00
-6.412825651302607177e-01,5.314137494649080473e+00
-6.112224448897798368e-01,5.378424555488011016e+00
-5.811623246492985118e-01,5.442323362549996268e+00
-5.511022044088180749e-01,5.505577618039156462e+00
-5.210420841683367499e-01,5.567916965548150188e+00
-4.909819639278558689e-01,5.629058962652061737e+00
-4.609218436873754321e-01,5.688711830301123484e+00
-4.308617234468941071e-01,5.746578060627996365e+00
-4.008016032064132261e-01,5.802358958738744299e+00
-3.707414829659319011e-01,5.855760187684441398e+00
-3.406813627254510202e-01,5.906501388451364853e+00
-3.106212424849701392e-01,5.954313085253550852e+00
-2.805611222444892583e-01,5.998960762769823596e+00
-2.505010020040079333e-01,6.040245949335989906e+00
-2.204408817635274964e-01,6.078020585444393831e+00
-1.903807615230466155e-01,7.255930261393737979e+00
-1.603206412825652905e-01,1.069904781763171542e+01
-1.302605210420844095e-01,1.378343748332449614e+01
-1.002004008016030845e-01,1.643198167175968294e+01
-7.014028056112264764e-02,1.853190615258651519e+01
-4.008016032064132261e-02,1.991700786893087383e+01
-1.002004008016044168e-02,2.024009736015499783e+01
2.004008016032043926e-02,1.795926038918079826e+01
5.010020040080087611e-02,1.634886739701753910e+01
8.016032064128264523e-02,1.554682950373907069e+01
1.102204408817626380e-01,1.508517994666595463e+01
1.402805611222444071e-01,1.493083429251758076e+01
1.703406813627248440e-01,1.459714201245723508e+01
2.004008016032061690e-01,1.420527112591866370e+01
2.304609218436870499e-01,1.378976411595568052e+01
2.605210420841679309e-01,1.336212754791363722e+01
2.905811623246488118e-01,1.292828770667596672e+01
3.206412825651301368e-01,1.249211898675432586e+01
3.507014028056105737e-01,1.205654689782337385e+01
3.807615230460923428e-01,1.162397713888095474e+01
4.108216432865727796e-01,1.119648895935710442e+01
4.408817635270541047e-01,1.077593380163975390e+01
4.709418837675345415e-01,1.036399095826187633e+01
5.010020040080158665e-01,9.962203606469845596e+00
5.310621242484963034e-01,9.572003065843103897e+00
5.611222444889780725e-01,9.289449487831065611e+00
5.911823647294580653e-01,9.138756500987566866e+00
6.212424849699402785e-01,8.990695890853650951e+00
6.513026052104202712e-01,8.845434842796093378e+00
6.813627254509020403e-01,8.703152318786568031e+00
7.114228456913824772e-01,8.564038687523744642e+00
7.414829659318638022e-01,8.428298393251630216e+00
7.715430861723442391e-01,8.296155909661386829e+00
8.016032064128251200e-01,8.167865688184175355e+00
