time,microjax,vbmicrolensing,relative_difference
-7.657657657657654937e-01,1.007700418654374985e+01,1.007699587245024375e+01,8.250567541494315228e-07
-7.507507507507504840e-01,1.020689378547605841e+01,1.020688501760639433e+01,8.590152283443425300e-07
-7.357357357357354743e-01,1.032983919954621044e+01,1.032984410521148710e+01,4.749021598681857893e-07
-7.207207207207204647e-01,1.044449757363925180e+01,1.044448894058265331e+01,8.265657273990266669e-07
-7.057057057057054550e-01,1.054948602446491712e+01,1.054947542769964741e+01,1.004482672369329563e-06
-6.906906906906904453e-01,1.064341156063779437e+01,1.064341653698212831e+01,4.675514029399369285e-07
-6.756756756756754356e-01,1.072490657127501379e+01,1.072490056769104250e+01,5.597799190211907769e-07
-6.606606606606604259e-01,1.079266908794246405e+01,1.079266055334166019e+01,7.907782109586578702e-07
-6.456456456456454163e-01,1.084550613524736207e+01,1.084551505194531806e+01,8.221553253385511083e-07
-6.306306306306304066e-01,1.088237799197891675e+01,1.088237068251670436e+01,6.716792163800796230e-07
-6.156156156156153969e-01,1.090244078702051667e+01,1.090243091817663768e+01,9.051966440380964001e-07
-6.006006006006003872e-01,1.090508440387210243e+01,1.090509400742522850e+01,8.806483575043576787e-07
-5.855855855855853775e-01,1.088996287875969138e+01,1.088995898490888337e+01,3.575634043625160130e-07
-5.705705705705703679e-01,1.085701467418452282e+01,1.085700791620132577e+01,6.224535571133835697e-07
-5.555555555555553582e-01,1.080647090286944589e+01,1.080647914735184578e+01,7.629203080365659993e-07
-5.405405405405403485e-01,1.073885054227164559e+01,1.073884683462399714e+01,3.452556597138712535e-07
-5.255255255255253388e-01,1.065494273890333865e+01,1.065493348264496021e+01,8.687298136135372849e-07
-5.105105105105103291e-01,1.055577743086332809e+01,1.055578461652323163e+01,6.807319554714551299e-07
-4.954954954954953195e-01,1.044258648631824116e+01,1.044259058733135781e+01,3.927198986071746432e-07
-4.804804804804803098e-01,1.031675826039434796e+01,1.031674975059920740e+01,8.248523368573644542e-07
-4.654654654654653001e-01,1.017978882232749704e+01,1.017979170171344094e+01,2.828531298351110013e-07
-4.504504504504502904e-01,1.003323308127312607e+01,1.003323577450253445e+01,2.684307903162749913e-07
-4.354354354354352807e-01,9.878658682828165283e+00,9.878656032618870597e+00,2.682763005346834493e-07
-4.204204204204202711e-01,9.717604947816072425e+00,9.717603569209853021e+00,1.418668923449846223e-07
-4.054054054054052614e-01,9.551548396984625100e+00,9.551545830574765361e+00,2.686905245770515193e-07
-3.903903903903902517e-01,9.381875656984703937e+00,9.381879005164636354e+00,3.568773302846142994e-07
-3.753753753753752420e-01,9.209863870151602683e+00,9.209864256788476311e+00,4.198073531249837530e-08
-3.603603603603602323e-01,9.036668191002835471e+00,9.036667200738488503e+00,1.095829164635304381e-07
-3.453453453453452227e-01,8.863315573830861993e+00,8.863312919639044551e+00,2.994582095325292145e-07
-3.303303303303302130e-01,8.690703836455364595e+00,8.690698442614655406e+00,6.206452501838692173e-07
-3.153153153153152033e-01,8.519604902916700695e+00,8.519598609296554770e+00,7.387226129477021634e-07
-3.003003003003001936e-01,8.350671154219675429e+00,8.350668873007549564e+00,2.731771742547493750e-07
-2.852852852852851839e-01,8.184443915588518692e+00,8.184440630771904424e+00,4.013489452068626132e-07
-2.702702702702701743e-01,8.021363242619885980e+00,8.021361671819256856e+00,1.958271791488223236e-07
-2.552552552552551646e-01,7.861778200688993579e+00,7.861777366491275565e+00,1.061080311901587705e-07
-2.402402402402401549e-01,7.705957922590850551e+00,7.705956487089464346e+00,1.862846472867374809e-07
-2.252252252252251452e-01,7.554100699827825949e+00,7.554098546985595242e+00,2.849899584069079238e-07
-2.102102102102101355e-01,7.406344744923328172e+00,7.406344015788409507e+00,9.844734691098812277e-08
-1.951951951951951258e-01,7.262776502814877411e+00,7.262775799077737737e+00,9.689644278469748799e-08
-1.801801801801801162e-01,7.123438879509749633e+00,7.123438339708534350e+00,7.577818316659931789e-08
-1.651651651651651065e-01,6.988338468364052147e+00,6.988338450253376521e+00,2.591556741959461467e-09
-1.501501501501500968e-01,6.857451938051569051e+00,6.857452270557217844e+00,4.848821919184472133e-08
-1.351351351351350871e-01,6.730731615293945147e+00,6.730730805289292462e+00,1.203442354355259062e-07
-1.201201201201200774e-01,6.608110316417955765e+00,6.608110070231034250e+00,3.725526949443479167e-08
-1.051051051051050678e-01,6.489505492370497564e+00,6.489505549667194728e+00,8.829131391609130865e-09
-9.009009009009005808e-02,6.374822756781616029e+00,6.374813245222776814e+00,1.492052939173174765e-06
-7.507507507507504840e-02,6.263958866398453118e+00,6.263958837239476551e+00,4.655039620197250366e-09
-6.006006006006003872e-02,6.156804220939107175e+00,6.156795451558102705e+00,1.424341781933084622e-06
-4.504504504504502904e-02,6.053244943823740343e+00,6.053236622122825317e+00,1.374752291131762113e-06
-3.003003003003001936e-02,5.953164601862748206e+00,5.953156776170347442e+00,1.314544987642496621e-06
-1.501501501501500968e-02,5.856445614385839882e+00,5.856430929461268420e+00,2.507487025517235981e-06
0.000000000000000000e+00,5.762970398144761752e+00,5.762963428305934777e+00,1.209419236072524570e-06
1.501501501501500968e-02,5.672622287727259405e+00,5.672608795889635402e+00,2.378418486002149239e-06
3.003003003003001936e-02,5.585286266900613583e+00,5.585273427035347460e+00,2.298878547999505150e-06
4.504504504504502904e-02,5.500849540889517719e+00,5.500837331271253738e+00,2.219592678113088016e-06
6.006006006006003872e-02,5.419201976109610186e+00,5.419190374508266572e+00,2.140836645670800282e-06
7.507507507507504840e-02,5.340236429301526755e+00,5.340225409782278554e+00,2.063493280267781840e-06
9.009009009009005808e-02,5.263848985494282040e+00,5.263856370476675650e+00,1.402960467354339304e-06
1.051051051051050678e-01,5.189939120766631220e+00,5.189946177563921736e+00,1.359705293481293560e-06
1.201201201201200774e-01,5.118409803459601726e+00,5.118411746263358708e+00,3.795716041017483491e-07
1.351351351351350871e-01,5.049167545535254931e+00,5.049169267051922816e+00,3.409504765702525160e-07
1.501501501501500968e-01,4.982122413572938946e+00,4.982123938665028007e+00,3.061128361791561473e-07
1.651651651651651065e-01,4.917188007573861874e+00,4.917189359336760823e+00,2.749056015876787598e-07
1.801801801801801162e-01,5.619162951058126687e+00,5.619178375613111065e+00,2.744984044521439953e-06
1.951951951951951258e-01,8.550691159066035496e+00,8.552583084614866493e+00,2.212110107687066121e-04
2.102102102102101355e-01,1.129634651878402529e+01,1.129635102601759833e+01,3.989990717051666591e-07
2.252252252252251452e-01,1.384749444027467291e+01,1.384750992816816151e+01,1.118460544093357840e-06
2.402402402402401549e-01,1.620203547168127045e+01,1.620203319067226033e+01,1.407853559658216058e-07
2.552552552552551646e-01,1.835480571253333437e+01,1.835484979901556102e+01,2.401898283526720291e-06
2.702702702702701743e-01,2.029917702990030648e+01,2.029920293647444041e+01,1.276236028330800025e-06
2.852852852852851839e-01,2.202665981426436659e+01,2.202669604486448662e+01,1.644849506536971160e-06
3.003003003003001936e-01,2.352632076963614338e+01,2.352632410055104017e+01,1.415824623752007732e-07
3.153153153153152033e-01,2.478389585774781523e+01,2.478391068231708516e+01,5.981529493047459866e-07
3.303303303303302130e-01,2.578036966590257251e+01,2.578038265629578518e+01,5.038867493110224054e-07
3.453453453453452227e-01,2.648954650782050635e+01,2.648953757049043745e+01,3.373909433156565274e-07
3.603603603603602323e-01,2.687351190373857435e+01,2.687349335262813810e+01,6.903125765163977318e-07
3.753753753753752420e-01,2.687299568639991421e+01,2.687304160234726069e+01,1.708624874918361653e-06
3.903903903903902517e-01,2.638230473198883530e+01,2.638232529335802568e+01,7.793615218424847745e-07
4.054054054054052614e-01,2.515219154283289882e+01,2.515217063107032303e+01,8.314098565298560193e-07
4.204204204204202711e-01,2.213419690720112953e+01,2.213418745599042126e+01,4.269960542743992661e-07
4.354354354354352807e-01,2.020321222616798451e+01,2.020322283375315209e+01,5.250442097710754961e-07
4.504504504504502904e-01,1.890098245012906020e+01,1.890098855248897181e+01,3.228592988489355041e-07
4.654654654654653001e-01,1.788827597543136960e+01,1.788828160702709624e+01,3.148203863488124359e-07
4.804804804804803098e-01,1.705421281100606024e+01,1.705421119295975529e+01,9.487664287919952125e-08
4.954954954954953195e-01,1.634407248876433272e+01,1.634407090266456919e+01,9.704435161683343472e-08
5.105105105105103291e-01,1.572583479549865437e+01,1.572583535140213939e+01,3.534969511000559255e-08
5.255255255255253388e-01,1.517882607094029090e+01,1.517882711871351731e+01,6.902860268510629510e-08
5.405405405405403485e-01,1.468879972970130687e+01,1.468880074584126127e+01,6.917787040507334107e-08
5.555555555555553582e-01,1.424546806897741469e+01,1.424546892293030353e+01,5.994557943064234447e-08
5.705705705705703679e-01,1.384113427489147696e+01,1.384113676652432900e+01,1.800164895464421458e-07
5.855855855855853775e-01,1.346987708462355293e+01,1.346987917027236037e+01,1.548379744964744239e-07
6.006006006006003872e-01,1.312703705651364494e+01,1.312704486279936589e+01,5.946719770165612829e-07
6.156156156156153969e-01,1.280887830005970507e+01,1.280888588722444155e+01,5.923360394712569448e-07
6.306306306306304066e-01,1.251235761316560691e+01,1.251236528277337534e+01,6.129622653355467171e-07
6.456456456456454163e-01,1.223496215828680178e+01,1.223496946255427353e+01,5.969992400968219620e-07
6.606606606606604259e-01,1.197459242057374951e+01,1.197459997249261043e+01,6.306614733080162854e-07
6.756756756756754356e-01,1.172947597440122536e+01,1.172948322859420145e+01,6.184580202482690209e-07
6.906906906906904453e-01,1.149810274716944214e+01,1.149810965778455696e+01,6.010218479817995893e-07
7.057057057057054550e-01,1.127917561628991372e+01,1.127918223215202254e+01,5.865551218737684463e-07
7.207207207207204647e-01,1.107157215558974883e+01,1.107157820933127645e+01,5.467821672000448324e-07
7.357357357357354743e-01,1.087431462840938323e+01,1.087432042508440411e+01,5.330608989140481411e-07
7.507507507507504840e-01,1.068654617400722628e+01,1.068655486665835497e+01,8.134194075776542422e-07
7.657657657657654937e-01,1.050751170927122580e+01,1.050751996410004097e+01,7.856115280648432730e-07
7.807807807807805034e-01,1.033654246495933293e+01,1.033655030665178920e+01,7.586372845514164008e-07
7.957957957957955131e-01,1.017304335522496217e+01,1.017305485786404695e+01,1.130696653610376457e-06
8.108108108108105228e-01,1.001648257844757417e+01,1.001649079190851133e+01,8.199938589062988283e-07
8.258258258258255324e-01,9.866382991939515179e+00,9.866389694174642955e+00,6.792996562595579182e-07
8.408408408408405421e-01,9.722314909136107630e+00,9.722321286565870579e+00,6.559575203260894825e-07
8.558558558558555518e-01,9.583890046634861548e+00,9.583896233936172848e+00,6.455935206592806926e-07
8.708708708708705615e-01,9.450756407635498846e+00,9.450762306489508546e+00,6.241670056234442524e-07
8.858858858858855712e-01,9.322593933201542171e+00,9.322599560576147582e+00,6.036271931283636026e-07
9.009009009009005808e-01,9.199110787224823227e+00,9.199116646023281163e+00,6.368870711590392206e-07
9.159159159159155905e-01,9.080040167537827500e+00,9.080045712431020988e+00,6.106679821992948221e-07
9.309309309309306002e-01,8.965137556354022763e+00,8.965142808610563563e+00,5.858530815320893961e-07
9.459459459459456099e-01,8.854178339434009004e+00,8.854183318759245580e+00,5.623697925958147400e-07
9.609609609609606196e-01,8.746955736417650229e+00,8.746960461062180059e+00,5.401470088794900605e-07
9.759759759759756292e-01,8.643278994825967843e+00,8.643283481699922888e+00,5.191168338450416839e-07
9.909909909909906389e-01,8.542971808615993368e+00,8.542976073387084313e+00,4.992137463934204577e-07
1.006006006006005649e+00,8.445870928708600900e+00,8.445874985895628129e+00,4.803749799759266540e-07
1.021021021021020658e+00,8.351824938337594872e+00,8.351828801393615720e+00,4.625401349465955500e-07
1.036036036036035668e+00,8.260693170439573407e+00,8.260696245971336893e+00,3.723090247974601156e-07
1.051051051051050678e+00,8.172344747929312092e+00,8.172348939837496218e+00,5.129379833124319422e-07
1.066066066066065687e+00,8.086657730620775197e+00,8.086660552078823727e+00,3.489027430246750276e-07
1.081081081081080697e+00,8.003518355033811815e+00,8.003521031431985122e+00,3.344025914089506357e-07
1.096096096096095707e+00,7.922820355401788639e+00,7.922822897314251378e+00,3.208341894908100088e-07
1.111111111111110716e+00,7.844464355814349865e+00,7.844468556343163534e+00,5.354765314563807073e-07
1.126126126126125726e+00,7.768357324901861816e+00,7.768361391351885636e+00,5.234630340894987696e-07
1.141141141141140736e+00,7.694412085745620189e+00,7.694416667308853874e+00,5.954399705374717209e-07
1.156156156156155745e+00,7.622546874535482964e+00,7.622552535291924336e+00,7.426326568644154129e-07
1.171171171171170755e+00,7.552684942525350387e+00,7.552689307343820602e+00,5.779157982800723242e-07
1.186186186186185765e+00,7.484754196485521760e+00,7.484758467130130377e+00,5.705788139152382637e-07
1.201201201201200774e+00,7.418686873483935074e+00,7.418691053840839267e+00,5.634898223762650730e-07
1.216216216216215784e+00,7.354419246405760724e+00,7.354423340119876862e+00,5.566329169284910124e-07
1.231231231231230794e+00,7.291891356982202588e+00,7.291896956668502128e+00,7.679327248884167566e-07
1.246246246246245803e+00,7.231046773676635731e+00,7.231052277203533052e+00,7.610962673678450384e-07
1.261261261261260813e+00,7.171832371869723666e+00,7.171837354818004329e+00,6.947938211838288409e-07
1.276276276276275823e+00,7.114198134346415792e+00,7.114203038190427542e+00,6.893033535063779995e-07
1.291291291291290833e+00,7.058096970171791718e+00,7.058101797547278622e+00,6.839481244917588518e-07
1.306306306306305842e+00,7.003484550313008761e+00,7.003489303730842330e+00,6.787213669388095601e-07
1.321321321321320852e+00,6.950319158691670829e+00,6.950324268271518946e+00,7.351570446061810319e-07
1.336336336336335862e+00,6.898561557185534099e+00,6.898566586590739291e+00,7.290507588878670592e-07
1.351351351351350871e+00,6.848174863791859579e+00,6.848180532460611758e+00,8.277627503114568917e-07
1.366366366366365881e+00,6.799124442780289712e+00,6.799131565453382819e+00,1.047585713636998302e-06
1.381381381381380891e+00,6.751377806126326320e+00,6.751384828051214981e+00,1.040071787862887544e-06
1.396396396396395900e+00,6.704904525510728241e+00,6.704911449606158591e+00,1.032690063454345649e-06
1.411411411411411798e+00,6.659676154303902251e+00,6.659682983453098615e+00,1.025446588573573838e-06
1.426426426426426808e+00,6.615666159032798532e+00,6.615672896089137112e+00,1.018347860360805995e-06
1.441441441441441818e+00,6.572849859974617459e+00,6.572856507761380307e+00,1.011399952972953079e-06
1.456456456456456827e+00,6.531204380566165035e+00,6.531210639702598186e+00,9.583424541695728713e-07
1.471471471471471837e+00,6.490708605400882902e+00,6.490714787809131359e+00,9.525003717723185616e-07
1.486486486486486847e+00,6.451343146774679127e+00,6.451349254710752490e+00,9.467687815696715045e-07
1.501501501501501856e+00,6.413090319681023388e+00,6.413096355361412648e+00,9.411491820506313721e-07
1.516516516516516866e+00,6.375934125382180184e+00,6.375940090981365493e+00,9.356422896362155234e-07
1.531531531531531876e+00,6.339860243696404218e+00,6.339866141360052332e+00,9.302505000284130013e-07
1.546546546546546885e+00,6.304856034334081372e+00,6.304861866170608842e+00,9.249745119336280989e-07
1.561561561561561895e+00,6.270910547618730568e+00,6.270917453316028123e+00,1.101225992681952566e-06
1.576576576576576905e+00,6.238014545196501892e+00,6.238020065126009150e+00,8.848848592388780252e-07
1.591591591591591914e+00,6.206160531344732334e+00,6.206166014590246860e+00,8.835157650690030126e-07
1.606606606606606924e+00,6.175342795798154150e+00,6.175348244314131207e+00,8.823010074086937736e-07
1.621621621621621934e+00,6.145557469058070765e+00,6.145562884877660004e+00,8.812568825168301858e-07
1.636636636636636943e+00,6.116802591545168255e+00,6.116807976773828592e+00,8.803985151709177842e-07
1.651651651651651953e+00,6.089078198040845713e+00,6.089083554870962978e+00,8.797432436248020742e-07
1.666666666666666963e+00,6.062386419327109088e+00,6.062391750054464623e+00,8.793109345807050928e-07
1.681681681681681972e+00,6.036731603249516631e+00,6.036736106945914671e+00,7.460482483005002219e-07
1.696696696696696982e+00,6.012120457878484814e+00,6.012124940695033004e+00,7.456293061787292566e-07
1.711711711711711992e+00,5.988562219996656388e+00,5.988566717515056759e+00,7.510174992651025102e-07
1.726726726726727001e+00,5.966068852873055661e+00,5.966073366563982461e+00,7.565597419729843707e-07
1.741741741741742011e+00,5.944655278024796985e+00,5.944659809608929812e+00,7.622949467188459195e-07
1.756756756756757021e+00,5.924339646777227131e+00,5.924344198251718652e+00,7.682663834528859035e-07
1.771771771771772030e+00,5.905143658673726037e+00,5.905148232341341341e+00,7.745220670761500190e-07
1.786786786786787040e+00,5.887092935418410278e+00,5.887096832182393769e+00,6.619160673880495241e-07
1.801801801801802050e+00,5.870217461061189468e+00,5.870221397495737570e+00,6.705768456673859976e-07
1.816816816816817060e+00,5.854552101767461103e+00,5.854556080651926564e+00,6.796218894563641104e-07
1.831831831831832069e+00,5.840137221866321227e+00,5.840141246473002035e+00,6.891283123055657546e-07
1.846846846846847079e+00,5.827019417179651661e+00,5.827023491354803575e+00,6.991863269400155287e-07
1.861861861861862089e+00,5.815252392413126081e+00,5.815256520676914676e+00,7.099022672371583615e-07
1.876876876876877098e+00,5.804898016919802117e+00,5.804902204581263270e+00,7.214008631958573587e-07
1.891891891891892108e+00,5.796027603252527527e+00,5.796031856558997220e+00,7.338307612784047561e-07
1.906906906906907118e+00,5.788723466681183538e+00,5.788727793006936295e+00,7.473707362753270779e-07
1.921921921921922127e+00,5.783080842708895553e+00,5.783084977477066957e+00,7.149762086339224450e-07
1.936936936936937137e+00,5.779210265787265044e+00,5.779214486129421680e+00,7.302622470172617645e-07
1.951951951951952147e+00,5.777240549798142943e+00,5.777244867324812461e+00,7.473331611641539669e-07
1.966966966966967156e+00,5.777322564103607228e+00,5.777326992866619548e+00,7.665764838633921445e-07
1.981981981981982166e+00,5.779634077861353525e+00,5.779638634993104596e+00,7.884803945145056827e-07
1.996996996996997176e+00,5.784386062947514340e+00,5.784390769527916198e+00,8.136691640289705296e-07
2.012012012012012185e+00,5.791831027176463920e+00,5.791835909441038766e+00,8.429563011078196720e-07
2.027027027027027195e+00,5.802274235944111958e+00,5.802279326895718015e+00,8.774054676166060918e-07
2.042042042042042205e+00,5.816089147149348548e+00,5.816094488902664672e+00,9.184433516883222566e-07
2.057057057057057214e+00,5.833739174487647894e+00,5.833743642088733417e+00,7.658206050211511891e-07
2.072072072072072224e+00,5.855809287930071605e+00,5.855813953581740172e+00,7.967554477569217675e-07
2.087087087087087234e+00,5.883053549530310455e+00,5.883058145407814798e+00,7.812055211336868365e-07
2.102102102102102243e+00,5.916469794339244359e+00,5.916474600477770629e+00,8.123314728473216414e-07
2.117117117117117253e+00,5.957423557901742051e+00,5.957428749669459123e+00,8.714779370815205153e-07
2.132132132132132263e+00,6.007868921399803774e+00,6.007874381977366340e+00,9.089034183116160133e-07
2.147147147147147273e+00,6.070782255394354010e+00,6.070788240064628027e+00,9.858143683090613324e-07
2.162162162162162282e+00,6.151144040085269715e+00,6.151150203697735463e+00,1.002026005159657975e-06
2.177177177177177292e+00,6.258744309104318226e+00,6.258751228676397993e+00,1.105583498520026681e-06
2.192192192192192302e+00,6.421468674799677423e+00,6.421488665842182364e+00,3.113147674195755065e-06
2.207207207207207311e+00,6.700977278405980009e+00,6.700914096680670617e+00,9.428821858899629171e-06
2.222222222222222321e+00,6.819510115258568206e+00,6.819435207523475206e+00,1.098444853766748781e-05
2.237237237237237331e+00,6.868999485122491144e+00,6.868935940362559833e+00,9.251034000465141062e-06
2.252252252252252340e+00,6.875846267931355449e+00,6.875792899256834900e+00,7.761821116851400144e-06
2.267267267267267350e+00,6.851075192634079158e+00,6.851017098243432635e+00,8.479673866442221671e-06
2.282282282282282360e+00,6.800960613176473046e+00,6.800882959746702205e+00,1.141813941372887241e-05
2.297297297297297369e+00,6.729626547833882810e+00,6.729576325249231772e+00,7.462963821749722734e-06
2.312312312312312379e+00,6.640026593753655781e+00,6.639963190509480917e+00,9.548734285980210574e-06
2.327327327327327389e+00,6.534401084663594261e+00,6.534322158225490895e+00,1.207874913299345699e-05
2.342342342342342398e+00,6.414520753322704216e+00,6.414476802559899049e+00,6.851807896105766502e-06
2.357357357357357408e+00,6.281829180991358896e+00,6.281770733293168263e+00,9.304334824074788051e-06
2.372372372372372418e+00,6.137531970594169550e+00,6.137472204895367156e+00,9.737836165632482013e-06
2.387387387387387427e+00,5.982655597847802653e+00,5.982656309605018485e+00,1.189700994004042939e-07
2.402402402402402437e+00,5.818087922369434395e+00,5.818107160132973021e+00,3.306533037144474924e-06
2.417417417417417447e+00,5.644607051329980862e+00,5.644652390482800541e+00,8.032231160261219349e-06
2.432432432432432456e+00,5.462902503128371556e+00,5.462940381087156183e+00,6.933621116525677895e-06
2.447447447447447466e+00,5.273591106773278803e+00,5.273618545029011173e+00,5.202927647892576854e-06
2.462462462462462476e+00,5.077229198160679857e+00,5.077261982332366586e+00,6.457057327514167080e-06
2.477477477477477485e+00,4.874322146363442521e+00,4.874355431774796799e+00,6.828679570081836672e-06
2.492492492492492495e+00,4.665331913435654343e+00,4.665368477674905812e+00,7.837374352409417450e-06
2.507507507507507505e+00,4.450683138119804205e+00,4.450718349558647979e+00,7.911405772793015482e-06
2.522522522522522515e+00,4.230768093110848227e+00,4.230798894096144735e+00,7.280181844495062784e-06
2.537537537537537524e+00,4.005950769886232443e+00,4.005995547615378349e+00,1.117767821099069745e-05
2.552552552552552534e+00,3.776570278570907657e+00,3.776598105905033087e+00,7.368359922100105457e-06
2.567567567567567544e+00,3.542943703216687723e+00,3.542976367591879061e+00,9.219473065110968526e-06
2.582582582582582553e+00,3.305368525365532051e+00,3.305390258311169838e+00,6.575001418710203671e-06
2.597597597597597563e+00,3.236609359622428794e+00,3.236612603035786240e+00,1.002101195059095266e-06
2.612612612612612573e+00,3.225202103159471978e+00,3.225205340339976079e+00,1.003712992661637903e-06
2.627627627627627582e+00,3.213942849009778779e+00,3.213946079960287694e+00,1.005290825835651365e-06
2.642642642642642592e+00,3.202829932178298034e+00,3.202833156896732980e+00,1.006833099627022216e-06
2.657657657657657602e+00,3.191861738296796425e+00,3.191864956795487096e+00,1.008344254608634639e-06
2.672672672672672611e+00,3.181036702909664449e+00,3.181039915197709345e+00,1.009823243508805899e-06
2.687687687687687621e+00,3.170353310736448549e+00,3.170356516833069627e+00,1.011273212982519447e-06
2.702702702702702631e+00,3.159810095037414168e+00,3.159813294959632035e+00,1.012693447100580406e-06
2.717717717717717640e+00,3.149405636974536904e+00,3.149408830750007215e+00,1.014087291280931940e-06
2.732732732732732650e+00,3.139138565067968845e+00,3.139141752722857781e+00,1.015454267451135754e-06
2.747747747747747660e+00,3.129007554643495226e+00,3.129010736216510935e+00,1.016798369812003329e-06
2.762762762762762669e+00,3.119011327378177434e+00,3.119014502910205877e+00,1.018120315080384848e-06
2.777777777777777679e+00,3.109148650859198781e+00,3.109151820386063747e+00,1.019418493553033520e-06
2.792792792792792689e+00,3.099418338172233778e+00,3.099421476234184958e+00,1.012466995935258276e-06
2.807807807807807698e+00,3.089819247553435400e+00,3.089822381113033423e+00,1.014155252799448812e-06
2.822822822822822708e+00,3.080350282124611816e+00,3.080353411206063097e+00,1.015818977100951075e-06
2.837837837837837718e+00,3.071010389561092957e+00,3.071013514209190109e+00,1.017464782455422447e-06
2.852852852852852727e+00,3.061798561929552687e+00,3.061801682186871432e+00,1.019091908172304277e-06
2.867867867867867737e+00,3.052713835484553773e+00,3.052716951395847200e+00,1.020701015861573542e-06
2.882882882882882747e+00,3.043755290543514569e+00,3.043758402151154119e+00,1.022291269028043701e-06
2.897897897897897757e+00,3.034922051361914175e+00,3.034925158736426098e+00,1.023871874724385003e-06
2.912912912912912766e+00,3.026213286170706063e+00,3.026216389357049508e+00,1.025434385445344158e-06
2.927927927927927776e+00,3.017628207079278813e+00,3.017631306138810032e+00,1.026984153072389638e-06
2.942942942942942786e+00,3.009166070162442974e+00,3.009169165170793026e+00,1.028525875472249169e-06
2.957957957957957795e+00,3.000826175576733590e+00,3.000829266592754063e+00,1.030053943716362867e-06
2.972972972972972805e+00,2.992607867627108398e+00,2.992610954729727268e+00,1.031574991059731934e-06
2.987987987987987815e+00,2.984510535004081699e+00,2.984513618271534607e+00,1.033088753233315091e-06
3.003003003003003712e+00,2.976533610993874035e+00,2.976536690499394844e+00,1.034593502790705415e-06
3.018018018018018722e+00,2.968676573729082779e+00,2.968679649560679756e+00,1.036094142873305208e-06
3.033033033033033732e+00,2.960938946549917183e+00,2.960942018792169783e+00,1.037589467507693166e-06
3.048048048048048742e+00,2.953320298337045013e+00,2.953323367091707397e+00,1.039085220595082885e-06
3.063063063063063751e+00,2.945820243973171326e+00,2.945823309340184881e+00,1.040580744892526098e-06
3.078078078078078761e+00,2.938438444804782002e+00,2.938441506872891740e+00,1.042072167363598302e-06
3.093093093093093771e+00,2.931174609119452601e+00,2.931177668006396786e+00,1.043569271686439176e-06
3.108108108108108780e+00,2.924028492797896561e+00,2.924031548613506448e+00,1.045069302120209205e-06
3.123123123123123790e+00,2.916999899897151138e+00,2.917002952752909550e+00,1.046572735050146417e-06
3.138138138138138800e+00,2.910088683329914883e+00,2.910091733355675281e+00,1.048085778684791033e-06
3.153153153153153809e+00,2.903294745637198915e+00,2.903297792962814317e+00,1.049608353227858210e-06
3.168168168168168819e+00,2.896618039777355325e+00,2.896621084520372147e+00,1.051136109273502698e-06
3.183183183183183829e+00,2.890058569923105836e+00,2.890061612233235433e+00,1.052680024785507288e-06
3.198198198198198838e+00,2.883616392449399157e+00,2.883619432472165123e+00,1.054238548864000787e-06
3.213213213213213848e+00,2.877291616864318335e+00,2.877294654741777702e+00,1.055810344053584528e-06
3.228228228228228858e+00,2.871084406800425981e+00,2.871087442704537196e+00,1.057405659632265116e-06
3.243243243243243867e+00,2.864994981189698198e+00,2.864998015263790165e+00,1.059014378300815708e-06
3.258258258258258877e+00,2.859023615282111130e+00,2.859026647706339741e+00,1.060649165702382378e-06
3.273273273273273887e+00,2.853170641935967033e+00,2.853173672899244728e+00,1.062312927700227914e-06
3.288288288288288896e+00,2.847436452854953171e+00,2.847439482547916789e+00,1.064006094664269683e-06
3.303303303303303906e+00,2.841821499923826266e+00,2.841824528507110870e+00,1.065717905600003055e-06
3.318318318318318916e+00,2.836326296442332140e+00,2.836329324147712772e+00,1.067473143846357473e-06
3.333333333333333925e+00,2.830951418751409321e+00,2.830954445775538897e+00,1.069259215418690336e-06
3.348348348348348935e+00,2.825697507515720464e+00,2.825700534098133598e+00,1.071091000837703692e-06
3.363363363363363945e+00,2.820565269373313200e+00,2.820568295739005471e+00,1.072963096423942850e-06
3.378378378378378954e+00,2.815555478406410295e+00,2.815558504790851124e+00,1.074878904373680438e-06
3.393393393393393964e+00,2.810668977723607131e+00,2.810672056588094048e+00,1.095419324961609540e-06
3.408408408408408974e+00,2.805906681189298535e+00,2.805909761111345269e+00,1.097655416228999107e-06
3.423423423423423984e+00,2.801269574872573997e+00,2.801272656153521723e+00,1.099957528574309028e-06
3.438438438438438993e+00,2.796758718873897820e+00,2.796761801797396529e+00,1.102318937825963210e-06
3.453453453453454003e+00,2.792375248834572332e+00,2.792377988162324076e+00,9.810017710198243579e-07
3.468468468468469013e+00,2.788120377608218625e+00,2.788123120299887958e+00,9.837053641440125185e-07
3.483483483483484022e+00,2.783995396865530658e+00,2.783998143272041315e+00,9.864972493941844365e-07
3.498498498498499032e+00,2.780001678526422548e+00,2.780004429047060910e+00,9.893943367940592948e-07
3.513513513513514042e+00,2.776140676300161925e+00,2.776143431330764244e+00,9.923949069874838907e-07
3.528528528528529051e+00,2.772413926933997796e+00,2.772416686884441983e+00,9.955034743670483235e-07
3.543543543543544061e+00,2.768823051337277352e+00,2.768825816692718877e+00,9.987466256827834179e-07
3.558558558558559071e+00,2.765369755728590562e+00,2.765372526939041453e+00,1.002111080476697932e-06
3.573573573573574080e+00,2.762055832147845447e+00,2.762058609741155468e+00,1.005624319565719513e-06
