fac_err,log_fac_err,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_base_0,param_base_1,param_base_2,param_base_3,param_base_4,param_base_5,param_base_6,param_base_7,param_base_8,t0,tE,u0,log_q,log_s,alpha,log_rho,piEE,piEN
1.7848024020015747,0.25159014175321714,6836.355040712571,136.84116768142405,0.1962773291256762,-3.186626119063979,-0.0310766784341663,101.29818911117516,-2.553684020511007,0.13323165988492458,0.013894485264467418,0.230996664483071,0.16977618003798423,0.08735229302948722,0.23146432897020297,-0.06164364059641214,-0.1904766214635657,0.05251586602312219,0.11117669903992855,-0.02800841473785809,6836.355040712571,136.84116768142405,0.1962773291256762,-3.186626119063979,-0.0310766784341663,101.29818911117516,-2.553684020511007,0.13323165988492458,0.013894485264467418
1.7965807547938506,0.2544467431510945,6836.260419139483,141.5878279108777,0.1879334599057002,-3.2022130418719876,-0.029252530692557198,101.62620422675627,-2.5518206906128413,0.13112146715136969,0.0027299712297999996,-0.12679985446320885,0.4373087025851683,0.19318864883639875,0.29364390098722115,0.3326103423174427,0.4565876166702656,-0.16396265349037398,-0.30158379622131115,0.08768211894432487,6836.260419139483,141.5878279108777,0.1879334599057002,-3.2022130418719876,-0.029252530692557198,101.62620422675627,-2.5518206906128413,0.13112146715136969,0.0027299712297999996
1.826125723185916,0.26153067407795993,6836.313402080634,140.23545965783615,0.1904232194587478,-3.191130471152625,-0.029521766948099402,101.44493202066533,-2.5927682297709533,0.13272031205601117,0.0073867689369748425,0.07354676088560952,0.3726200154502699,0.18476688226274418,0.5189231764120694,0.13751269700717272,0.013262315906575006,0.10960915392940507,-0.1819723910499944,0.02514836423617428,6836.313402080634,140.23545965783615,0.1904232194587478,-3.191130471152625,-0.029521766948099402,101.44493202066533,-2.5927682297709533,0.13272031205601117,0.0073867689369748425
1.8159648351118298,0.2591074344577794,6836.308741270009,139.654821687743,0.19131760756731653,-3.1926465935388397,-0.02981774349705647,101.45054619874396,-2.5628943553655845,0.12779677574432233,0.004812151051733494,0.05592264238210176,0.33269848447238815,0.14012908207588692,0.3893262498616017,0.20059032615377537,-0.02609442312290411,0.20714088327005564,-0.29337835719938976,-0.05827151968631772,6836.308741270009,139.654821687743,0.19131760756731653,-3.1926465935388397,-0.02981774349705647,101.45054619874396,-2.5628943553655845,0.12779677574432233,0.004812151051733494
1.810988286357551,0.25791564126561517,6836.277865806172,140.0313025332868,0.19036655730825763,-3.1932118765184585,-0.02961767484157228,101.53681783743184,-2.560209814304325,0.1229989923454374,0.0030780566380587716,-0.060828042701824514,0.34356009548151367,0.06815632652925929,0.4424668039581263,0.18990903238444523,-0.009866716138522746,0.19944259785969587,-0.422206898878431,-0.01132735931246065,6836.277865806172,140.0313025332868,0.19036655730825763,-3.1932118765184585,-0.02961767484157228,101.53681783743184,-2.560209814304325,0.1229989923454374,0.0030780566380587716
1.8299006944042362,0.26242752194765395,6836.290090030918,141.01060141332155,0.188751536834051,-3.194532405664445,-0.029282258181776977,101.5356936296362,-2.573209280209478,0.12619972769543508,0.0008813496897126082,-0.0146040694760462,0.41282520645549714,0.10653793799803424,0.5063745955419543,0.09311746804381538,0.12430688487954988,-0.0026897414478708193,-0.41271949867231794,-0.08629971155510452,6836.290090030918,141.01060141332155,0.188751536834051,-3.194532405664445,-0.029282258181776977,101.5356936296362,-2.573209280209478,0.12619972769543508,0.0008813496897126082
1.8304322570001383,0.26255366058415186,6836.266751919159,140.9282833125196,0.18924210244109493,-3.2000975125888997,-0.029560580911537272,101.56660845235362,-2.5376922786902303,0.1339551611043003,0.0070496777546322584,-0.10285344933137408,0.397114989052729,0.23057622249778897,0.28494785905501985,0.23762891867474245,0.11809509140206687,0.053824240717920135,-0.17224775514920054,0.18857171921163696,6836.266751919159,140.9282833125196,0.18924210244109493,-3.2000975125888997,-0.029560580911537272,101.56660845235362,-2.5376922786902303,0.1339551611043003,0.0070496777546322584
1.8058150205591508,0.2566732611132072,6836.304981831985,144.96502084205167,0.18310256390347512,-3.207380064930308,-0.028045146758156156,101.56168186124592,-2.5606291424276137,0.14533428714959887,0.004119153894062575,0.04170692186414815,0.677241671818094,0.5629989916822322,0.4742579593049221,0.32196295912688355,0.8166821281859538,0.06932052544309952,-0.3396968028386024,0.13804883132175183,6836.304981831985,144.96502084205167,0.18310256390347512,-3.207380064930308,-0.028045146758156156,101.56168186124592,-2.5606291424276137,0.14533428714959887,0.004119153894062575
1.816273524959182,0.2591812524643954,6836.367250997302,144.81479563993557,0.1834921409608189,-3.2055488655324353,-0.028019924493790933,101.42027039700497,-2.571536881765751,0.14499826780954853,0.012453283835747515,0.2771679257457855,0.6950447741389694,0.5668726046387988,0.4818323764028507,0.3690006394585552,0.7750883624974441,0.13305274672140022,-0.40607972530589087,0.20701727228543487,6836.367250997302,144.81479563993557,0.1834921409608189,-3.2055488655324353,-0.028019924493790933,101.42027039700497,-2.571536881765751,0.14499826780954853,0.012453283835747515
1.8125561082672146,0.2582914591788572,6836.211556145002,143.04325431131304,0.18588595809104805,-3.2022791910228823,-0.028741527205600113,101.71412254560019,-2.552996854798277,0.13608062059946952,-0.008438620590700077,-0.3115675428476379,0.5105424146242079,0.40198621295111425,0.5036623327865704,0.16257965044580747,0.3753019483686999,0.13750501846159513,-0.3294495595935498,-0.041237017648253826,6836.211556145002,143.04325431131304,0.18588595809104805,-3.2022791910228823,-0.028741527205600113,101.71412254560019,-2.552996854798277,0.13608062059946952,-0.008438620590700077
1.775107147036561,0.24922457258114383,6836.370294083075,140.24555493886055,0.1904492386294537,-3.19763548874072,-0.029799415212566384,101.37108513681623,-2.5529932883121256,0.13465641628643657,0.02249890177605808,0.28867487348533705,0.398492412927254,0.1670157889978099,0.2222075399475001,0.1997770423370384,0.4352127947184743,-0.193665194689411,-0.16696475023841018,0.314050197398569,6836.370294083075,140.24555493886055,0.1904492386294537,-3.19763548874072,-0.029799415212566384,101.37108513681623,-2.5529932883121256,0.13465641628643657,0.02249890177605808
1.7748405299039813,0.24915933761983433,6836.385702243681,139.0185561206858,0.19298593597664343,-3.189213730681449,-0.029988966607572966,101.28398682402938,-2.630477097453393,0.13276788050465016,0.024181591606667066,0.34693839678464755,0.3253245128054607,0.26755010518245226,0.37934736998724894,0.30596556352275317,0.41365797795275494,-0.18543956531495953,-0.23058966002950287,0.298955440975603,6836.385702243681,139.0185561206858,0.19298593597664343,-3.189213730681449,-0.029988966607572966,101.28398682402938,-2.630477097453393,0.13276788050465016,0.024181591606667066
1.827701505177823,0.26190526949445003,6836.418389684773,140.1084994928616,0.1910286207383074,-3.193246675901215,-0.029691443199030887,101.24688382979348,-2.6105155494512475,0.13525238572618578,0.025620731690181316,0.470540787379661,0.4108725010445018,0.24785947976088663,0.3386702438372684,0.23019351574193214,0.4433755507029664,-0.3225783461563788,-0.23294562039738953,0.2745385529282929,6836.418389684773,140.1084994928616,0.1910286207383074,-3.193246675901215,-0.029691443199030887,101.24688382979348,-2.6105155494512475,0.13525238572618578,0.025620731690181316
