time,magnification
-2.447447447447447466e+00,3.213683441015239950e+00
-2.432432432432432456e+00,3.228163373398387215e+00
-2.417417417417417447e+00,3.242922785777691441e+00
-2.402402402402402437e+00,3.257966311411400362e+00
-2.387387387387387427e+00,3.273298748879736930e+00
-2.372372372372372418e+00,3.288925067360570775e+00
-2.357357357357357408e+00,3.304850412078514044e+00
-2.342342342342342398e+00,3.321080109899365862e+00
-2.327327327327327389e+00,3.337619674503760070e+00
-2.312312312312312379e+00,3.354474813889146034e+00
-2.297297297297297369e+00,3.371651435858384449e+00
-2.282282282282282360e+00,3.389155654890112945e+00
-2.267267267267267350e+00,3.406993799191321948e+00
-2.252252252252252340e+00,3.425172417845394612e+00
-2.237237237237236442e+00,3.443698288779708960e+00
-2.222222222222222321e+00,3.462578426370342299e+00
-2.207207207207207311e+00,3.481820089943637786e+00
-2.192192192192192302e+00,3.501430792413231963e+00
-2.177177177177177292e+00,3.521418309751968678e+00
-2.162162162162161394e+00,3.541790689513656165e+00
-2.147147147147147273e+00,3.562556261897162901e+00
-2.132132132132132263e+00,3.583723649598954175e+00
-2.117117117117117253e+00,3.605301778793301715e+00
-2.102102102102102243e+00,3.627299890524225745e+00
-2.087087087087086346e+00,3.649727552576609302e+00
-2.072072072072072224e+00,3.672594671952541745e+00
-2.057057057057057214e+00,3.695911507965419673e+00
-2.042042042042042205e+00,3.719688685850245591e+00
-2.027027027027027195e+00,3.743937210953363959e+00
-2.012012012012011297e+00,3.768668484398046026e+00
-1.996996996996997176e+00,3.793894316550609602e+00
-1.981981981981981722e+00,3.819626946168974690e+00
-1.966966966966966712e+00,3.845879056065526491e+00
-1.951951951951952147e+00,3.872663791101306874e+00
-1.936936936936936249e+00,3.899994777114997202e+00
-1.921921921921921683e+00,3.927886140577106833e+00
-1.906906906906906674e+00,3.956352529153928099e+00
-1.891891891891891664e+00,3.985409133191075259e+00
-1.876876876876877098e+00,4.015071708673812800e+00
-1.861861861861861200e+00,4.045356599008206544e+00
-1.846846846846846635e+00,4.076280762296351057e+00
-1.831831831831831625e+00,4.107861795264329707e+00
-1.816816816816816615e+00,4.140117960742634828e+00
-1.801801801801802050e+00,4.173068215861605701e+00
-1.786786786786786152e+00,4.206732241176596609e+00
-1.771771771771771586e+00,4.241130470070747727e+00
-1.756756756756756577e+00,4.276284132628494383e+00
-1.741741741741741567e+00,4.312215240789565307e+00
-1.726726726726727001e+00,4.348947070661925096e+00
-1.711711711711711104e+00,4.386501487557209700e+00
-1.696696696696696538e+00,4.424906553653888075e+00
-1.681681681681681528e+00,4.464186080117650945e+00
-1.666666666666666519e+00,4.504366126296817541e+00
-1.651651651651651953e+00,4.545475405108240885e+00
-1.636636636636636055e+00,4.587542474969864337e+00
-1.621621621621621490e+00,4.630597332282205159e+00
-1.606606606606606480e+00,4.674671145760173729e+00
-1.591591591591591470e+00,4.719796313413753275e+00
-1.576576576576576905e+00,4.766006516217635713e+00
-1.561561561561561007e+00,4.813336769398495640e+00
-1.546546546546546441e+00,4.861823473749769420e+00
-1.531531531531531432e+00,4.911504468553051339e+00
-1.516516516516516422e+00,4.962419079618848095e+00
-1.501501501501501856e+00,5.014608177302227965e+00
-1.486486486486485958e+00,5.068114225091956193e+00
-1.471471471471471393e+00,5.122981332136348875e+00
-1.456456456456456383e+00,5.179255302097606872e+00
-1.441441441441441373e+00,5.236983682698450160e+00
-1.426426426426426808e+00,5.296215803101910424e+00
-1.411411411411410910e+00,5.357002821952912441e+00
-1.396396396396396344e+00,5.419397756664755761e+00
-1.381381381381381335e+00,5.483455510788376230e+00
-1.366366366366366325e+00,5.549232891853193905e+00
-1.351351351351351759e+00,5.616788620427428214e+00
-1.336336336336335862e+00,5.686183310590036122e+00
-1.321321321321321296e+00,5.757479458953794982e+00
-1.306306306306306286e+00,5.830741390773200195e+00
-1.291291291291291277e+00,5.906035189207575975e+00
-1.276276276276276711e+00,5.983428595032588504e+00
-1.261261261261260813e+00,6.062990872359324435e+00
-1.246246246246246248e+00,6.144792609791617011e+00
-1.231231231231231238e+00,6.228905511277239349e+00
-1.216216216216216228e+00,6.315402090795677381e+00
-1.201201201201201663e+00,6.404355305776912921e+00
-1.186186186186185765e+00,6.495834218229215473e+00
-1.171171171171171199e+00,6.589919043605792837e+00
-1.156156156156156189e+00,6.686677037473364393e+00
-1.141141141141141180e+00,6.786177438317657185e+00
-1.126126126126126614e+00,6.888486325689196832e+00
-1.111111111111110716e+00,6.993665907980608942e+00
-1.096096096096096151e+00,7.101772804757184865e+00
-1.081081081081081141e+00,7.212856589086777070e+00
-1.066066066066066131e+00,7.326957967394605475e+00
-1.051051051051051566e+00,7.444106537275690272e+00
-1.036036036036035668e+00,7.564318333505124947e+00
-1.021021021021021102e+00,7.687592835989889295e+00
-1.006006006006006093e+00,7.813909669681421200e+00
-9.909909909909910830e-01,7.943224704964393368e+00
-9.759759759759765174e-01,8.075465761490621119e+00
-9.609609609609606196e-01,8.210527830319449549e+00
-9.459459459459460540e-01,8.348267339048772939e+00
-9.309309309309310443e-01,8.488496204069901907e+00
-9.159159159159160346e-01,8.630975947220674627e+00
-9.009009009009014690e-01,8.775409070397094169e+00
-8.858858858858855712e-01,8.921433291103795682e+00
-8.708708708708710056e-01,9.068613152676798350e+00
-8.558558558558559959e-01,9.216432365627042600e+00
-8.408408408408405421e-01,9.364286607301519183e+00
-8.258258258258264206e-01,9.511476983965016174e+00
-8.108108108108105228e-01,9.657205252172289534e+00
-7.957957957957959572e-01,9.800569878604106222e+00
-7.807807807807809475e-01,9.940565732193975990e+00
-7.657657657657654937e-01,1.007608696336925647e+01
-7.507507507507513722e-01,1.020593351724857456e+01
-7.357357357357354743e-01,1.032882445976319730e+01
-7.207207207207209088e-01,1.044341428846900222e+01
-7.057057057057058991e-01,1.054831819534495985e+01
-6.906906906906904453e-01,1.064214082549200491e+01
-6.756756756756763238e-01,1.072351305461480919e+01
-6.606606606606604259e-01,1.079113222855308685e+01
-6.456456456456458604e-01,1.084380539709222901e+01
-6.306306306306308507e-01,1.088049410540595119e+01
-6.156156156156153969e-01,1.090035698411662501e+01
-6.006006006006012754e-01,1.090278756867630960e+01
-5.855855855855853775e-01,1.088744490298165246e+01
-5.705705705705708120e-01,1.085427323715779302e+01
-5.555555555555558023e-01,1.080350998872615165e+01
-5.405405405405403485e-01,1.073568086323628101e+01
-5.255255255255262270e-01,1.065158130692885230e+01
-5.105105105105103291e-01,1.055224679911481189e+01
-4.954954954954957635e-01,1.043891382142122737e+01
-4.804804804804807539e-01,1.031297401971612437e+01
-4.654654654654653001e-01,1.017592539811706231e+01
-4.504504504504511786e-01,1.002932330393727334e+01
-4.354354354354352807e-01,9.874734729253521692e+00
-4.204204204204207151e-01,9.713697058735135670e+00
-4.054054054054057055e-01,9.547684206399724260e+00
-3.903903903903902517e-01,9.378079487819583449e+00
-3.753753753753761302e-01,9.206156547865335327e+00
-3.603603603603602323e-01,9.033066794121376475e+00
-3.453453453453456667e-01,8.859833610843764973e+00
-3.303303303303306571e-01,8.687351405456615439e+00
-3.153153153153152033e-01,8.516388993962639375e+00
-3.003003003003010818e-01,8.347596029819047914e+00
-2.852852852852851839e-01,8.181511456605690569e+00
-2.702702702702706183e-01,8.018573385489723648e+00
-2.552552552552556087e-01,7.859125510142797033e+00
-2.402402402402401549e-01,7.703446732259974006e+00
-2.252252252252260334e-01,7.551723330856691341e+00
-2.102102102102101355e-01,7.404096454153632934e+00
-1.951951951951955699e-01,7.260651967868932743e+00
-1.801801801801801162e-01,7.121432510477219147e+00
-1.651651651651646624e-01,6.986444419372341841e+00
-1.501501501501505409e-01,6.855664345362138867e+00
-1.351351351351346430e-01,6.729044611811644039e+00
-1.201201201201200774e-01,6.606518155560753058e+00
-1.051051051051050678e-01,6.488002583739818085e+00
-9.009009009008961399e-02,6.373403670583205560e+00
-7.507507507507549249e-02,6.262618440078433046e+00
-6.006006006005959463e-02,6.155537505933665443e+00
-4.504504504504502904e-02,6.052047258239269922e+00
-3.003003003003001936e-02,5.952031528749718525e+00
-1.501501501501456559e-02,5.855372955902709897e+00
-4.440892098500626162e-16,5.761954234598439584e+00
1.501501501501545377e-02,5.671658947587409294e+00
3.003003003003001936e-02,5.584372292443407382e+00
4.504504504504502904e-02,5.499981710742899210e+00
6.006006006006048281e-02,5.418377285542850252e+00
7.507507507507460431e-02,5.339452060937427191e+00
9.009009009009050217e-02,5.263102327264153502e+00
1.051051051051050678e-01,5.189227727458151307e+00
1.201201201201200774e-01,5.117731398932179765e+00
1.351351351351355312e-01,5.048520010183253248e+00
1.501501501501496527e-01,4.981503782187505003e+00
1.651651651651655506e-01,4.916596437394624708e+00
1.801801801801801162e-01,5.387117069652656021e+00
1.951951951951951258e-01,7.849041094376935312e+00
2.102102102102105796e-01,1.050126605805173519e+01
2.252252252252247011e-01,1.316444396266987837e+01
2.402402402402405990e-01,1.574796096297724901e+01
2.552552552552551646e-01,1.818614023758652110e+01
2.702702702702701743e-01,2.042685147909266874e+01
2.852852852852856280e-01,2.242573078056527436e+01
3.003003003002997495e-01,2.414300469989088782e+01
3.153153153153156474e-01,2.554133066188168755e+01
3.303303303303302130e-01,2.658388936085552245e+01
3.453453453453452227e-01,2.723222578675893857e+01
3.603603603603606764e-01,2.744302651978566132e+01
3.753753753753747979e-01,2.716196879751876381e+01
3.903903903903906958e-01,2.630840161776628605e+01
4.054054054054052614e-01,2.471684787817388340e+01
4.204204204204202711e-01,2.186067555694442888e+01
4.354354354354357248e-01,2.005907431085692139e+01
4.504504504504498463e-01,1.880710504948226003e+01
4.654654654654657442e-01,1.782154682727405515e+01
4.804804804804803098e-01,1.700423141792122905e+01
4.954954954954953195e-01,1.630525842743694298e+01
5.105105105105107732e-01,1.569486977867772204e+01
5.255255255255257829e-01,1.515359543224505678e+01
5.405405405405407926e-01,1.466788575405941231e+01
5.555555555555553582e-01,1.422788289886527835e+01
5.705705705705703679e-01,1.382616741972761076e+01
5.855855855855858216e-01,1.345700440534579023e+01
6.006006006006008313e-01,1.311586360017938979e+01
6.156156156156158410e-01,1.279910075336175446e+01
6.306306306306304066e-01,1.250373947287105381e+01
6.456456456456454163e-01,1.222731630506989831e+01
6.606606606606608700e-01,1.196776908375190551e+01
6.756756756756758797e-01,1.172335379332334782e+01
6.906906906906908894e-01,1.149258256925450183e+01
7.057057057057054550e-01,1.127417558081933002e+01
7.207207207207204647e-01,1.106702419587532837e+01
7.357357357357359184e-01,1.087016168095541424e+01
7.507507507507509281e-01,1.068274010069826652e+01
7.657657657657659378e-01,1.050401163537202187e+01
7.807807807807805034e-01,1.033331345637902920e+01
7.957957957957955131e-01,1.017005540038082501e+01
8.108108108108109668e-01,1.001370980478025885e+01
8.258258258258259765e-01,9.863802920838780963e+00
8.408408408408409862e-01,9.719907979792152375e+00
8.558558558558555518e-01,9.581642723456891275e+00
8.708708708708705615e-01,9.448650036097276939e+00
8.858858858858860152e-01,9.320615262262210265e+00
9.009009009009010249e-01,9.197248067383952730e+00
9.159159159159160346e-01,9.078282980353872489e+00
9.309309309309306002e-01,8.963476595121987245e+00
9.459459459459456099e-01,8.852605305460116369e+00
9.609609609609610636e-01,8.745463191842180350e+00
9.759759759759760733e-01,8.641860242237168421e+00
9.909909909909910830e-01,8.541620810769101624e+00
1.006006006006006093e+00,8.444582236877701931e+00
1.021021021021021102e+00,8.350593582798660819e+00
1.036036036036036556e+00,8.259514673416864738e+00
1.051051051051051566e+00,8.171215006455248897e+00
1.066066066066066576e+00,8.085572997206798007e+00
1.081081081081081585e+00,8.002475198031039127e+00
1.096096096096096151e+00,7.921815623866997669e+00
1.111111111111111605e+00,7.843495152813871663e+00
1.126126126126126614e+00,7.767420968821724614e+00
1.141141141141141624e+00,7.693506094722494915e+00
1.156156156156156634e+00,7.621668945455883915e+00
1.171171171171171199e+00,7.551832932534277454e+00
1.186186186186186653e+00,7.483926104623426667e+00
1.201201201201201663e+00,7.417880826526800142e+00
1.216216216216216672e+00,7.353633484581654223e+00
1.231231231231231682e+00,7.291124220917915011e+00
1.246246246246246248e+00,7.230296694460046858e+00
1.261261261261261701e+00,7.171097860427291693e+00
1.276276276276276711e+00,7.113477769951431107e+00
1.291291291291291721e+00,7.057389398388928647e+00
1.306306306306306730e+00,7.002788468394084198e+00
1.321321321321321296e+00,6.949633309648380219e+00
1.336336336336336750e+00,6.897884724741679463e+00
1.351351351351351759e+00,6.847505859469716682e+00
1.366366366366366769e+00,6.798462106006378569e+00
1.381381381381381779e+00,6.750720994595659441e+00
1.396396396396396344e+00,6.704252110005161747e+00
1.411411411411411798e+00,6.659027012606537177e+00
1.426426426426426808e+00,6.615019169057042348e+00
1.441441441441441818e+00,6.572203893711462186e+00
1.456456456456456827e+00,6.530558296052577205e+00
1.471471471471471393e+00,6.490061241659350166e+00
1.486486486486486847e+00,6.450693316606955996e+00
1.501501501501501856e+00,6.412436801086370153e+00
1.516516516516516866e+00,6.375275657305802923e+00
1.531531531531531876e+00,6.339195513136358429e+00
1.546546546546546441e+00,6.304183668528136053e+00
1.561561561561561895e+00,6.270229103611864474e+00
1.576576576576576905e+00,6.237322499774377249e+00
1.591591591591591914e+00,6.205456266950905686e+00
1.606606606606606924e+00,6.174624587451039481e+00
1.621621621621621490e+00,6.144823469030409768e+00
1.636636636636636943e+00,6.116050812769196376e+00
1.651651651651651953e+00,6.088306490514948877e+00
1.666666666666666963e+00,6.061592452050090785e+00
1.681681681681681972e+00,6.035912834750367217e+00
1.696696696696696538e+00,6.011274107842387693e+00
1.711711711711711992e+00,5.987685235432655517e+00
1.726726726726727001e+00,5.965157866372848616e+00
1.741741741741742011e+00,5.943706559304693826e+00
1.756756756756757021e+00,5.923349052034133422e+00
1.771771771771771586e+00,5.904106566068905160e+00
1.786786786786787040e+00,5.886004166510591773e+00
1.801801801801802050e+00,5.869071187082708363e+00
1.816816816816817060e+00,5.853341733224092458e+00
1.831831831831832069e+00,5.838855299519101649e+00
1.846846846846846635e+00,5.825657428902817792e+00
1.861861861861862089e+00,5.813800594042161762e+00
1.876876876876877098e+00,5.803345184615402275e+00
1.891891891891892108e+00,5.794360762220282624e+00
1.906906906906907118e+00,5.786927519752326887e+00
1.921921921921921683e+00,5.781138099807852093e+00
1.936936936936937137e+00,5.777099891426001221e+00
1.951951951951952147e+00,5.774937819815417761e+00
1.966966966966967156e+00,5.774797894844319046e+00
1.981981981981982166e+00,5.776851790430494127e+00
1.996996996996996732e+00,5.781302701081177275e+00
2.012012012012012185e+00,5.788393079374716699e+00
2.027027027027027195e+00,5.798415057838512077e+00
2.042042042042042205e+00,5.811724589757989889e+00
2.057057057057057214e+00,5.828761245109422617e+00
2.072072072072071780e+00,5.850076889353915455e+00
2.087087087087087234e+00,5.876378137836068660e+00
2.102102102102102243e+00,5.908592712156400140e+00
2.117117117117117253e+00,5.947977667371214139e+00
2.132132132132132263e+00,5.996309904963310622e+00
2.147147147147146828e+00,6.056253222588496854e+00
2.162162162162162282e+00,6.132170411503260254e+00
2.177177177177177292e+00,6.232374349504225641e+00
2.192192192192192302e+00,6.379280071357909421e+00
2.207207207207207311e+00,6.628652805456234809e+00
2.222222222222221877e+00,6.773622842036878033e+00
2.237237237237237331e+00,6.858088383086140105e+00
2.252252252252252340e+00,6.898956024621547556e+00
2.267267267267267350e+00,6.903902813585743203e+00
2.282282282282282360e+00,6.877752978935137484e+00
2.297297297297296925e+00,6.824039312504510235e+00
2.312312312312312379e+00,6.745592810555312013e+00
2.327327327327327389e+00,6.644818870419969770e+00
2.342342342342342398e+00,6.523845745102325289e+00
2.357357357357357408e+00,6.384612729488488903e+00
2.372372372372371974e+00,6.228926923501045820e+00
2.387387387387387427e+00,6.058502557040846170e+00
2.402402402402402437e+00,5.874990261366619393e+00
2.417417417417417447e+00,5.680000778515564619e+00
2.432432432432432456e+00,5.475125670900480301e+00
2.447447447447447466e+00,5.261957778858190160e+00
2.462462462462462476e+00,5.042112996568995698e+00
2.477477477477477485e+00,4.817256416629192906e+00
2.492492492492492495e+00,4.589136595379611272e+00
2.507507507507507505e+00,4.359634494749027311e+00
2.522522522522522515e+00,4.130840301292239225e+00
2.537537537537537524e+00,3.905187328622182097e+00
2.552552552552552534e+00,3.685720302933425341e+00
2.567567567567567544e+00,3.476765642750865748e+00
2.582582582582582553e+00,3.286674058242225804e+00
2.597597597597597563e+00,3.236465078111018467e+00
2.612612612612612573e+00,3.225057923512557601e+00
2.627627627627627582e+00,3.213798742016987564e+00
2.642642642642642592e+00,3.202685868662464852e+00
2.657657657657657602e+00,3.191717688624899907e+00
2.672672672672672611e+00,3.180892633553231263e+00
2.687687687687687621e+00,3.170209193906786904e+00
2.702702702702702631e+00,3.159665898998468059e+00
2.717717717717717640e+00,3.149261328597439125e+00
2.732732732732732650e+00,3.138994112551156235e+00
2.747747747747747660e+00,3.128862927706186792e+00
2.762762762762762669e+00,3.118866488793887726e+00
2.777777777777777679e+00,3.109003566863480561e+00
2.792792792792792689e+00,3.099272973269142639e+00
2.807807807807807698e+00,3.089673566422686868e+00
2.822822822822822708e+00,3.080204244801758140e+00
2.837837837837837718e+00,3.070863962459516650e+00
2.852852852852852727e+00,3.061651707709815984e+00
2.867867867867867737e+00,3.052566515974949546e+00
2.882882882882882747e+00,3.043607463343560582e+00
2.897897897897897757e+00,3.034773677938971126e+00
2.912912912912912766e+00,3.026064330105539657e+00
2.927927927927927776e+00,3.017478623298877949e+00
2.942942942942942786e+00,3.009015817268164472e+00
2.957957957957957795e+00,3.000675208542245453e+00
2.972972972972972805e+00,2.992456138383448927e+00
2.987987987987987815e+00,2.984358000597313598e+00
3.003003003003002824e+00,2.976380223594677688e+00
3.018018018018017834e+00,2.968522283468307155e+00
3.033033033033032844e+00,2.960783697320691132e+00
3.048048048048047853e+00,2.953164038177457762e+00
3.063063063063062863e+00,2.945662922177802567e+00
3.078078078078077873e+00,2.938279999306575352e+00
3.093093093093092882e+00,2.931014980800440650e+00
3.108108108108107892e+00,2.923867621802330508e+00
3.123123123123122902e+00,2.916837717984357869e+00
3.138138138138137911e+00,2.909925128960650031e+00
3.153153153153152921e+00,2.903129751132230485e+00
3.168168168168167931e+00,2.896451531019645032e+00
3.183183183183182940e+00,2.889890474822438549e+00
3.198198198198197950e+00,2.883446638860638789e+00
3.213213213213212960e+00,2.877120125929812033e+00
3.228228228228227970e+00,2.870911095007870451e+00
3.243243243243243423e+00,2.864819764228508703e+00
3.258258258258257989e+00,2.858846410286131956e+00
3.273273273273272999e+00,2.852991358497242835e+00
3.288288288288288008e+00,2.847254999333235670e+00
3.303303303303303018e+00,2.841637777624122396e+00
3.318318318318318472e+00,2.836140209257606237e+00
3.333333333333333037e+00,2.830762862643509514e+00
3.348348348348348047e+00,2.825506381295857405e+00
3.363363363363363057e+00,2.820371458412424648e+00
3.378378378378378066e+00,2.815358870554456328e+00
3.393393393393393520e+00,2.810469459053217989e+00
3.408408408408408086e+00,2.805704128913757422e+00
3.423423423423423095e+00,2.801063866214601017e+00
3.438438438438438105e+00,2.796549726502383315e+00
3.453453453453453115e+00,2.792162837163556510e+00
3.468468468468468568e+00,2.787904409279262197e+00
3.483483483483483134e+00,2.783775738969371361e+00
3.498498498498498144e+00,2.779778173714237521e+00
3.513513513513513153e+00,2.775913175499975960e+00
